Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Malaysia,6002,57,102,2,4171,1729,40,185,3,160296,4953,Asia
South Africa,5350,,103,,2073,3174,36,90,2,197127,3324,Africa
Egypt,5268,,380,,1335,3553,,51,4,90000,879,Africa
Finland,4906,,206,,2800,1900,51,885,37,89800,16207,Europe
Morocco,4321,,168,,928,3225,1,117,5,32930,892,Africa
Argentina,4285,,214,,1192,2879,144,95,5,56058,1240,South America
Algeria,3848,,444,,1702,1702,22,88,10,6500,148,Africa
Moldova,3771,,116,5,1182,2473,237,935,29,11763,2916,Europe
Luxembourg,3769,,89,,3134,546,21,6021,142,41758,66708,Europe
Kuwait,3740,,24,,1389,2327,66,876,6,179000,41915,Asia
Kazakhstan,3273,135,25,,819,2429,41,174,1,249527,13289,Asia
Thailand,2954,7,54,,2684,216,61,42,0.8,178083,2551,Asia
Bahrain,2921,,8,,1455,1458,1,1717,5,126905,74581,Asia
Hungary,2775,48,312,12,581,1882,54,287,32,72951,7552,Europe
Greece,2576,,139,,577,1860,41,247,13,72130,6920,Europe
Oman,2348,74,10,,495,1843,3,460,2,,,Asia
Afghanistan,2171,232,64,4,260,1847,7,56,2,10022,257,Asia
Ghana,2074,403,17,1,212,1845,4,67,0.5,106090,3414,Africa
Armenia,2066,134,32,2,929,1105,10,697,11,21125,7129,Asia
Croatia,2062,,67,,1288,707,19,502,16,34476,8398,Europe
Uzbekistan,2017,15,9,,1096,912,8,60,0.3,242536,7247,Asia
Iraq,2003,,92,,1346,565,,50,2,86708,2156,Asia
Cameroon,1832,,61,,934,837,12,69,2,,,Africa
Iceland,1797,,10,,1656,131,,5266,29,47573,139411,Europe
Azerbaijan,1766,,23,,1267,476,18,174,2,137379,13549,Asia
Nigeria,1728,,51,,307,1370,2,8,0.2,12828,62,Africa
Estonia,1689,23,52,2,249,1388,9,1273,39,52741,39758,Europe
Bosnia and Herzegovina,1677,,65,,710,902,4,511,20,29130,8879,Europe
Bulgaria,1488,41,65,1,266,1157,38,214,9,45208,6506,Europe
New Zealand,1476,2,19,,1241,216,1,306,4,134570,27906,Australia/Oceania
Cuba,1467,,58,,617,792,14,130,5,45344,4003,North America
North Macedonia,1442,,73,,627,742,13,692,35,16050,7704,Europe
Slovenia,1418,,89,,1091,238,22,682,43,52830,25412,Europe
Slovakia,1396,5,23,1,524,849,8,256,4,85922,15738,Europe
Lithuania,1385,10,45,,589,751,17,509,17,125555,46121,Europe
Guinea,1351,,7,,313,1031,,103,0.5,,,Africa
Ivory Coast,1238,,14,,557,667,,47,0.5,,,Africa
Bolivia,1110,57,59,4,117,934,3,95,5,5791,496,South America
Djibouti,1077,,2,,599,476,,1090,2,12985,13143,Africa
Hong Kong,1038,,4,,846,188,4,138,0.5,145640,19426,Asia
Tunisia,980,,40,,294,646,20,83,3,22062,1867,Africa
Senegal,882,,9,,315,558,1,53,0.5,466,28,Africa
Latvia,858,9,15,,348,495,3,455,8,57886,30689,Europe
Cyprus,843,,15,,148,680,15,698,12,53219,44079,Asia
Honduras,771,33,71,5,79,621,10,78,7,3643,368,North America
Albania,766,,30,,455,281,4,266,10,8028,2790,Europe
Kyrgyzstan,746,17,8,,462,276,12,114,1,51472,7889,Asia
Andorra,743,,42,,423,278,17,9616,544,1673,21653,Europe
Lebanon,721,,24,,150,547,44,106,4,32446,4754,Asia
Niger,713,,32,,435,246,,29,1,5148,213,Africa
Costa Rica,713,,6,,323,384,8,140,1,13117,2575,North America
Diamond Princess,712,,13,,645,54,4,,,,,
Sri Lanka,649,,7,,139,503,2,30,0.3,17715,827,Asia
Burkina Faso,641,,43,,498,100,,31,2,,,Africa
Uruguay,630,5,15,,412,203,11,181,4,19016,5474,South America
Guatemala,585,28,16,,65,504,5,33,0.9,7200,402,North America
Somalia,582,,28,,20,534,2,37,2,,,Africa
San Marino,563,,41,,69,453,6,16592,1208,2235,65869,Europe
Georgia,539,22,6,,178,355,6,135,2,13673,3428,Asia
Channel Islands,537,,38,,386,113,,3089,219,5342,30725,Europe
DRC,500,9,31,1,65,404,,6,0.3,,,Africa
Mali,482,,25,,129,328,,24,1,2172,107,Africa
Tanzania,480,,16,,167,297,7,8,0.3,,,Africa
Malta,463,,4,,339,120,1,1049,9,31736,71875,Europe
Mayotte,460,,4,,235,221,4,1686,15,2700,9897,Africa
Jordan,451,,8,,356,87,5,44,0.8,63737,6247,Asia
Taiwan,429,,6,,322,101,,18,0.3,62844,2639,Asia
Runion,420,,,,300,120,2,469,,,,Africa
Jamaica,396,,7,,29,360,3,134,2,3993,1348,North America
El Salvador,395,18,9,,118,268,3,61,1,24057,3709,North America
Kenya,384,,15,,129,240,2,7,0.3,17992,335,Africa
Sudan,375,,28,,32,315,,9,0.6,,,Africa
Palestine,344,,2,,71,271,,67,0.4,27000,5293,Asia
Mauritius,332,,10,,306,16,3,261,8,14445,11358,Africa
Venezuela,331,,10,,142,179,2,12,0.4,458737,16132,South America
Montenegro,322,,7,,206,109,2,513,11,6864,10929,Europe
Equatorial Guinea,315,,1,,9,305,,225,0.7,854,609,Africa
Isle of Man,313,,21,,258,34,21,3681,247,3049,35857,Europe
Maldives,280,2,1,,17,262,2,518,2,5296,9798,Asia
Gabon,276,,3,,67,206,1,124,1,724,325,Africa
Vietnam,270,,,,222,48,8,3,,261004,2681,Asia
Paraguay,249,10,9,,111,129,1,35,1,8891,1247,South America
Rwanda,225,,,,98,127,,17,,8464,653,Africa
Congo,207,,8,,19,180,,38,1,,,Africa
Guinea-Bissau,205,,1,,19,185,,104,0.5,1500,762,Africa
Faeroe Islands,187,,,,184,3,,3827,,6963,142500,Europe
Martinique,175,,14,,83,78,5,466,37,,,North America
Myanmar,150,,6,,27,117,,3,0.1,7718,142,Asia
Guadeloupe,149,,12,,82,55,11,372,30,,,North America
Liberia,141,,16,,45,80,,28,3,,,Africa
Gibraltar,141,,,,131,10,,4185,,2198,65240,Europe
Brunei,138,,1,,124,13,2,315,2,13428,30694,Asia
Ethiopia,131,1,3,,59,69,,1,0.03,17842,155,Africa
Madagascar,128,,,,90,38,1,5,,3107,112,Africa
French Guiana,125,,1,,93,31,,419,3,,,South America
Cambodia,122,,,,119,3,1,7,,11975,716,Asia
Trinidad and Tobago,116,,8,,72,36,,83,6,1683,1203,North America
Cabo Verde,114,,1,,2,111,,205,2,791,1423,Africa
Bermuda,111,,6,,48,57,10,1782,96,2197,35277,North America
Togo,109,,7,,64,38,,13,0.8,6675,806,Africa
Sierra Leone,104,,4,,12,88,,13,0.5,,,Africa
Aruba,100,,2,,73,25,4,937,19,1649,15445,North America
Zambia,97,,3,,54,40,1,5,0.2,5284,287,Africa
Monaco,95,,4,,58,33,1,2421,102,,,Europe
Eswatini,91,,1,,10,80,,78,0.9,714,615,Africa
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Uganda,81,,,,52,29,,2,,29279,640,Africa
Bahamas,80,,11,,25,44,1,203,28,,,North America
Barbados,80,,7,,39,34,4,278,24,2005,6977,North America
Guyana,78,4,8,,18,52,5,99,10,519,660,South America
Haiti,76,,7,1,8,61,,7,0.6,776,68,North America
Mozambique,76,,,,12,64,,2,,1896,61,Africa
Sint Maarten,75,,13,,33,29,7,1749,303,302,7044,North America
Cayman Islands,73,,1,,10,62,3,1111,15,1535,23356,North America
Benin,64,,1,,33,30,,5,0.08,,,Africa
Libya,61,,2,,18,41,,9,0.3,1623,236,Africa
French Polynesia,58,,,,50,8,1,206,,2409,8576,Australia/Oceania
Nepal,57,,,,16,41,,2,,57189,1963,Asia
Chad,52,,2,,19,31,,3,0.1,,,Africa
CAR,50,,,,10,40,,10,,,,Africa
Macao,45,,,,34,11,1,69,,,,Asia
Syria,43,,3,,21,19,,2,0.2,,,Asia
Zimbabwe,40,8,4,,5,31,,3,0.3,7642,514,Africa
Eritrea,39,,,,19,20,,11,,,,Africa
Saint Martin,38,,3,,24,11,3,983,78,,,North America
Mongolia,38,,,,10,28,,12,,7455,2274,Asia
Malawi,36,,3,,7,26,1,2,0.2,744,39,Africa
South Sudan,35,1,,,,35,,3,,,,Africa
Angola,27,,2,,7,18,,0.8,0.06,,,Africa
Antigua and Barbuda,24,,3,,11,10,1,245,31,113,1154,North America
Timor-Leste,24,,,,6,18,,18,,322,244,Asia
Botswana,23,,1,,5,17,,10,0.4,6016,2558,Africa
Grenada,20,,,,13,7,4,178,,1406,12495,North America
Laos,19,,,,8,11,,3,,1927,265,Asia
Belize,18,,2,,9,7,1,45,5,995,2502,North America
Fiji,18,,,,12,6,,20,,1007,1123,Australia/Oceania
New Caledonia,18,,,,17,1,1,63,,4456,15608,Australia/Oceania
Saint Lucia,17,,,,15,2,,93,,446,2429,North America
Curaao,16,,1,,13,2,,98,6,343,2090,North America
Dominica,16,,,,13,3,,222,,383,5320,North America
Namibia,16,,,,8,8,,6,,704,277,Africa
St. Vincent Grenadines,16,,,,8,8,,144,,108,973,North America
Saint Kitts and Nevis,15,,,,6,9,,282,,293,5508,North America
Nicaragua,13,,3,,7,3,,2,0.5,,,North America
Falkland Islands,13,,,,11,2,,3736,,372,106897,South America
Turks and Caicos,12,,1,,5,6,,310,26,83,2144,North America
Burundi,11,,1,,4,6,,0.9,0.08,284,24,Africa
Gambia,11,1,1,,8,2,,5,0.4,401,166,Africa
Montserrat,11,,1,,2,8,1,2204,200,36,7212,North America
Greenland,11,,,,11,0,,194,,1200,21138,North America
Seychelles,11,,,,6,5,,112,,,,Africa
Suriname,10,,1,,8,1,,17,2,404,689,South America
Vatican City,10,,,,2,8,,12484,,,,Europe
Sao Tome and Principe,10,2,,,4,6,,46,,19,87,Africa
MS Zaandam,9,,2,,,7,,,,,,
Mauritania,8,,1,,6,1,,2,0.2,1032,222,Africa
Papua New Guinea,8,,,,,8,,0.9,,604,68,Australia/Oceania
Bhutan,7,,,,5,2,,9,,10045,13018,Asia
Yemen,6,,2,2,1,3,,0.2,0.07,120,4,Asia
British Virgin Islands,6,,1,,3,2,,198,33,,,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
Caribbean Netherlands,5,,,,,5,,191,,110,4195,North America
Anguilla,3,,,,3,0,,200,,,,North America
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
China,82862,4,4633,,77610,619,41,58,3,,,Asia
