Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
French Guiana,86,,,,51,35,1,288,,,,South America
Liechtenstein,79,,1,,55,23,,2072,26,900,23605,Europe
Togo,76,,3,,29,44,,9,0.4,2532,306,Africa
Jamaica,72,,4,,16,52,,24,1,907,306,North America
Barbados,71,,4,,11,56,4,247,14,805,2801,North America
Ethiopia,71,,3,,10,58,,0.6,0.03,3863,34,Africa
Congo,60,,5,,5,50,,11,0.9,,,Africa
Bermuda,57,,4,,29,24,2,915,64,416,6680,North America
Uganda,54,,,,4,50,,1,,5025,110,Africa
Cayman Islands,53,,1,,6,46,3,806,15,536,8156,North America
French Polynesia,53,,,,,53,1,189,,889,3165,Australia/Oceania
Sint Maarten,50,,9,,5,36,2,1166,210,134,3125,North America
Liberia,50,,5,,3,42,,10,1.0,,,Africa
Gabon,49,,1,,1,47,,22,0.4,,,Africa
Bahamas,46,,8,,5,33,1,117,20,,,North America
Guyana,45,,6,,8,31,3,57,8,193,245,South America
Macao,45,,,,10,35,1,69,,,,Asia
Zambia,43,,2,,30,11,1,2,0.1,1239,67,Africa
Myanmar,41,,4,,2,35,,0.8,0.07,1406,26,Asia
Guinea-Bissau,38,,,,,38,,19,,1500,762,Africa
Benin,35,,1,,5,29,,3,0.08,,,Africa
Eritrea,34,,,,,34,,10,,,,Africa
Haiti,33,,3,,,30,,3,0.3,365,32,North America
Tanzania,32,,3,,5,24,,0.5,0.05,,,Africa
Saint Martin,32,,2,,11,19,5,828,52,,,North America
Syria,25,,2,,5,18,,1,0.1,,,Asia
Libya,25,,1,,9,15,,4,0.1,535,78,Africa
Somalia,25,,1,,2,22,2,2,0.06,,,Africa
Antigua and Barbuda,21,,2,,,19,1,214,20,40,408,North America
Equatorial Guinea,21,,,,3,18,,15,,854,609,Africa
Mozambique,21,,,,2,19,,0.7,,679,22,Africa
Maldives,20,,,,14,6,,37,,,,Asia
Angola,19,,2,,4,13,,0.6,0.06,,,Africa
Sudan,19,,2,,2,15,,0.4,0.05,,,Africa
Laos,19,,,,,19,,3,,1140,157,Asia
Chad,18,,,,2,16,,1,,,,Africa
New Caledonia,18,,,,1,17,,63,,2608,9135,Australia/Oceania
Mongolia,17,1,,,4,13,,5,,,,Asia
Dominica,16,,,,8,8,,222,,345,4793,North America
Fiji,16,,,,,16,,18,,,,Australia/Oceania
Namibia,16,,,,3,13,,6,,362,142,Africa
Saint Lucia,15,,,,4,11,,82,,,,North America
Zimbabwe,14,,3,,,11,,0.9,0.2,563,38,Africa
Belize,14,,2,,,12,1,35,5,364,915,North America
Curaao,14,,1,,8,5,,85,6,,,North America
Grenada,14,,,,,14,2,124,,92,818,North America
Eswatini,14,,,,7,7,,12,,,,Africa
Malawi,13,,2,,,11,1,0.7,0.1,287,15,Africa
Botswana,13,,1,,,12,,6,0.4,3115,1325,Africa
Nepal,13,1,,,1,12,,0.4,,5184,178,Asia
Saint Kitts and Nevis,12,,,,,12,,226,,205,3853,North America
St. Vincent Grenadines,12,,,,1,11,,108,,56,505,North America
Greenland,11,,,,11,0,,194,,912,16065,North America
Montserrat,11,2,,,1,10,1,2204,,36,7212,North America
Seychelles,11,,,,,11,,112,,,,Africa
Suriname,10,,1,,4,5,,17,2,,,South America
Sierra Leone,10,,,,,10,,1,,,,Africa
MS Zaandam,9,,2,,,7,,,,,,
Gambia,9,,1,,2,6,,4,0.4,281,116,Africa
Nicaragua,9,,1,,4,4,,1,0.2,,,North America
Turks and Caicos,9,,1,,,8,,232,26,62,1601,North America
Cabo Verde,8,,1,,1,6,,14,2,,,Africa
CAR,8,,,,,8,,2,,,,Africa
Vatican City,8,,,,2,6,,9988,,,,Europe
Mauritania,7,,1,,2,4,,2,0.2,496,107,Africa
St. Barth,6,,,,4,2,,607,,,,North America
Western Sahara,6,,,,,6,,10,,,,Africa
Bhutan,5,,,,2,3,,6,,1166,1511,Asia
Burundi,5,,,,,5,,0.4,,,,Africa
Falkland Islands,5,,,,1,4,,1437,,137,39368,South America
Sao Tome and Principe,4,,,,,4,,18,,19,87,Africa
South Sudan,4,,,,,4,,0.4,,,,Africa
Anguilla,3,,,,,3,,200,,,,North America
British Virgin Islands,3,,,,2,1,,99,,,,North America
Caribbean Netherlands,3,,,,,3,,114,,10,381,North America
Papua New Guinea,2,,,,,2,,0.2,,72,8,Australia/Oceania
Timor-Leste,2,,,,1,1,,2,,,,Asia
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
Yemen,1,,,,,1,,0.03,,,,Asia
China,82160,108,3341,2,77663,1156,121,57,2,,,Asia
