Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Kyrgyzstan,430,11,5,,71,354,5,66,0.8,26147,4008,Asia
Honduras,407,10,26,1,7,374,10,41,3,1600,162,North America
Taiwan,393,,6,,124,263,,17,0.3,48549,2038,Asia
Jordan,391,,7,,215,169,5,38,0.7,20500,2009,Asia
Runion,391,,,,40,351,3,437,,,,Africa
Malta,384,,3,,44,337,4,870,7,18065,40913,Europe
San Marino,371,,36,,53,282,15,10934,1061,846,24933,Europe
Bolivia,354,24,28,1,6,320,3,30,2,2185,187,South America
Nigeria,343,,10,,91,242,2,2,0.05,5000,24,Africa
Mauritius,324,,9,,42,273,3,255,7,7077,5565,Africa
Guinea,319,,,,17,302,,24,,,,Africa
Palestine,308,,2,,58,248,,60,0.4,17329,3397,Asia
Djibouti,298,,2,,41,255,,302,2,4949,5009,Africa
Georgia,296,24,3,,68,225,6,74,0.8,3271,820,Asia
Senegal,291,,2,,178,111,1,17,0.1,,,Africa
Montenegro,278,4,4,1,5,269,7,443,6,2869,4568,Europe
Vietnam,265,,,,167,98,8,3,,121821,1252,Asia
Isle of Man,242,,2,,141,99,13,2846,24,2085,24520,Europe
DRC,235,,20,,17,198,,3,0.2,,,Africa
Sri Lanka,218,1,7,,59,152,1,10,0.3,4525,211,Asia
Kenya,208,,9,,40,159,2,4,0.2,8123,151,Africa
Mayotte,207,,3,,59,145,3,759,11,1400,5132,Africa
Venezuela,189,,9,,110,70,6,7,0.3,203108,7143,South America
Faeroe Islands,184,,,,163,21,,3766,,5602,114647,Europe
Guatemala,167,11,5,,19,143,3,9,0.3,1134,63,North America
Paraguay,159,12,7,1,22,130,1,22,1.0,3394,476,South America
Martinique,157,,6,,50,101,19,418,16,,,North America
El Salvador,149,12,6,,25,118,2,23,0.9,7230,1115,North America
Guadeloupe,145,,8,,67,70,13,362,20,,,North America
Brunei,136,,1,,107,28,2,311,2,10167,23240,Asia
Gibraltar,129,,,,93,36,1,3829,,1649,48945,Europe
Rwanda,127,,,,42,85,,10,,6237,482,Africa
Mali,123,,10,,26,87,,6,0.5,,,Africa
Cambodia,122,,,,91,31,1,7,,5768,345,Asia
Trinidad and Tobago,113,,8,,17,88,,81,6,1152,823,North America
Madagascar,106,,,,21,85,1,4,,,,Africa
Monaco,93,,1,,6,86,5,2370,25,,,Europe
Aruba,92,,,,32,60,1,862,,1145,10724,North America
French Guiana,86,,,,51,35,1,288,,,,South America
Liechtenstein,79,,1,,55,23,,2072,26,900,23605,Europe
Togo,77,,3,,29,45,,9,0.4,2739,331,Africa
Ethiopia,74,,3,,14,57,,0.6,0.03,4110,36,Africa
Jamaica,73,,4,,19,50,,25,1,1199,405,North America
Barbados,72,,4,,13,55,4,251,14,839,2920,North America
Myanmar,62,,4,,2,56,,1,0.07,1406,26,Asia
Congo,60,,5,,5,50,,11,0.9,,,Africa
Somalia,60,,2,,2,56,2,4,0.1,,,Africa
Liberia,59,,6,,4,49,,12,1,,,Africa
Bermuda,57,,5,,30,22,3,915,80,416,6680,North America
Gabon,57,,1,,1,55,,26,0.4,,,Africa
French Polynesia,55,,,,,55,1,196,,920,3275,Australia/Oceania
Cayman Islands,54,,1,,6,47,3,822,15,580,8825,North America
Uganda,54,,,,7,47,,1,,5025,110,Africa
Sint Maarten,52,2,9,,5,38,2,1213,210,134,3125,North America
Bahamas,49,,8,,6,35,1,125,20,,,North America
Tanzania,49,,3,,7,39,,0.8,0.05,,,Africa
Guyana,47,,6,,8,33,5,60,8,213,271,South America
Zambia,45,,2,,30,13,1,2,0.1,1653,90,Africa
Macao,45,,,,10,35,1,69,,,,Asia
Haiti,40,,3,,,37,,4,0.3,365,32,North America
Guinea-Bissau,38,,,,,38,,19,,1500,762,Africa
Benin,35,,1,,5,29,,3,0.08,,,Africa
Eritrea,34,,,,,34,,10,,,,Africa
Saint Martin,32,,2,,11,19,5,828,52,,,North America
Mongolia,30,13,,,5,25,,9,,1000,305,Asia
Sudan,29,,4,,4,21,,0.7,0.09,,,Africa
Libya,26,,1,,9,16,,4,0.1,545,79,Africa
Syria,25,,2,,5,18,,1,0.1,,,Asia
Antigua and Barbuda,23,,2,,3,18,1,235,20,73,745,North America
Chad,23,,,,2,21,,1,,,,Africa
Equatorial Guinea,21,,,,4,17,,15,,854,609,Africa
Mozambique,21,,,,2,19,,0.7,,683,22,Africa
Maldives,20,,,,14,6,,37,,,,Asia
Angola,19,,2,,4,13,,0.6,0.06,,,Africa
Laos,19,,,,,19,,3,,1140,157,Asia
Belize,18,,2,,,16,1,45,5,567,1426,North America
New Caledonia,18,,,,1,17,,63,,2608,9135,Australia/Oceania
Zimbabwe,17,,3,,,14,,1,0.2,604,41,Africa
Malawi,16,,2,,,14,1,0.8,0.1,314,16,Africa
Nepal,16,2,,,1,15,,0.5,,5691,195,Asia
Dominica,16,,,,8,8,,222,,345,4793,North America
Fiji,16,,,,,16,,18,,,,Australia/Oceania
Namibia,16,,,,3,13,,6,,362,142,Africa
Saint Lucia,15,,,,4,11,,82,,,,North America
Eswatini,15,,,,7,8,,13,,714,615,Africa
Curaao,14,,1,,10,3,,85,6,230,1402,North America
Grenada,14,,,,,14,2,124,,92,818,North America
Botswana,13,,1,,,12,,6,0.4,3115,1325,Africa
Saint Kitts and Nevis,12,,,,,12,,226,,233,4380,North America
St. Vincent Grenadines,12,,,,1,11,,108,,87,784,North America
CAR,11,,,,3,8,,2,,,,Africa
Greenland,11,,,,11,0,,194,,912,16065,North America
Montserrat,11,,,,1,10,1,2204,,36,7212,North America
Seychelles,11,,,,,11,,112,,,,Africa
Cabo Verde,10,,1,,1,8,,18,2,,,Africa
Suriname,10,,1,,6,3,,17,2,,,South America
Turks and Caicos,10,,1,,,9,,258,26,69,1782,North America
Sierra Leone,10,,,,,10,,1,,,,Africa
MS Zaandam,9,,2,,,7,,,,,,
Gambia,9,,1,,2,6,,4,0.4,281,116,Africa
Nicaragua,9,,1,,4,4,,1,0.2,,,North America
Vatican City,8,,,,2,6,,9988,,,,Europe
Mauritania,7,,1,,2,4,,2,0.2,527,113,Africa
St. Barth,6,,,,4,2,,607,,,,North America
Timor-Leste,6,2,,,1,5,,5,,,,Asia
Western Sahara,6,,,,,6,,10,,,,Africa
Burundi,5,,1,,,4,,0.4,0.08,,,Africa
Bhutan,5,,,,2,3,,6,,1166,1511,Asia
Falkland Islands,5,,,,1,4,,1437,,137,39368,South America
Sao Tome and Principe,4,,,,,4,,18,,19,87,Africa
South Sudan,4,,,,,4,,0.4,,,,Africa
Anguilla,3,,,,1,2,,200,,,,North America
British Virgin Islands,3,,,,2,1,,99,,,,North America
Caribbean Netherlands,3,,,,,3,,114,,10,381,North America
Papua New Guinea,2,,,,,2,,0.2,,72,8,Australia/Oceania
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
Yemen,1,,,,,1,,0.03,,,,Asia
China,82249,89,3341,,77738,1170,116,57,2,,,Asia
