Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Luxembourg,3223,108,54,2,500,2669,30,5149,86,28273,45166,Europe
Serbia,3105,238,71,5,118,2916,136,355,8,14240,1630,Europe
UAE,2990,,14,,268,2708,1,302,1,593095,59967,Asia
Finland,2769,164,48,6,300,2421,82,500,9,41200,7436,Europe
Panama,2752,,66,,16,2670,107,638,15,11776,2729,North America
Qatar,2512,136,6,,227,2279,37,872,2,45339,15737,Asia
Thailand,2473,50,33,1,1013,1427,61,35,0.5,71860,1030,Asia
Dominican Republic,2349,,118,,80,2151,147,217,11,7151,659,North America
Colombia,2223,,69,,174,1980,85,44,1,34910,686,South America
Ukraine,2203,311,69,12,61,2073,33,50,2,23522,538,Europe
Singapore,2108,198,7,1,492,1609,29,360,1,72680,12423,Asia
Greece,2011,56,90,3,269,1652,77,193,9,35532,3409,Europe
South Africa,2003,69,24,6,410,1569,7,34,0.4,73028,1231,Africa
Belarus,1981,495,19,3,169,1793,72,210,2,53000,5609,Europe
Argentina,1894,,81,2,365,1448,96,42,2,14850,329,South America
Algeria,1761,95,256,21,405,1100,46,40,6,3359,77,Africa
Egypt,1699,,118,,348,1233,,17,1,25000,244,Africa
Iceland,1675,27,6,,751,918,11,4909,18,34125,100002,Europe
Croatia,1495,88,21,1,231,1243,34,364,5,14612,3559,Europe
Moldova,1438,149,29,,56,1353,80,356,7,6271,1555,Europe
Morocco,1431,57,105,8,114,1212,1,39,3,6854,186,Africa
New Zealand,1283,44,2,1,373,908,5,266,0.4,55685,11548,Australia/Oceania
Iraq,1279,47,70,1,550,659,,32,2,32158,800,Asia
Estonia,1258,51,24,,93,1141,9,948,18,27883,21019,Europe
Hungary,1190,210,77,11,112,1001,17,123,8,29948,3100,Europe
Slovenia,1160,36,45,2,137,978,36,558,22,33047,15896,Europe
Lithuania,999,44,22,6,54,923,14,367,8,36051,13243,Europe
Kuwait,993,83,1,,123,869,26,233,0.2,,,Asia
Azerbaijan,991,65,10,1,159,822,27,98,1.0,61342,6050,Asia
Hong Kong,990,16,4,,309,677,15,132,0.5,96709,12900,Asia
Armenia,937,16,12,2,149,776,30,316,4,6081,2052,Asia
Bahrain,913,26,6,1,530,377,3,537,4,57307,33679,Asia
Bosnia and Herzegovina,886,28,36,1,129,721,4,270,11,6911,2106,Europe
Kazakhstan,808,27,10,2,64,734,21,43,0.5,61955,3300,Asia
Cameroon,803,,12,,61,730,,30,0.5,,,Africa
Slovakia,715,14,2,,23,690,5,131,0.4,22957,4205,Europe
Diamond Princess,712,,11,,619,82,10,,,,,
North Macedonia,711,48,32,2,41,638,15,341,15,6571,3154,Europe
Tunisia,643,,25,,25,593,78,54,2,9570,810,Africa
Bulgaria,635,17,25,1,54,556,33,91,4,18502,2663,Europe
Uzbekistan,624,42,3,,42,579,8,19,0.09,70000,2091,Asia
Latvia,612,23,3,,16,593,3,324,2,26656,14132,Europe
Lebanon,609,27,20,1,76,513,28,89,3,13530,1982,Asia
Andorra,601,18,26,1,71,504,17,7778,337,1673,21653,Europe
Cyprus,595,31,10,,53,532,13,493,8,14273,11822,Asia
Cuba,564,49,15,,51,498,11,50,1,12023,1061,North America
Costa Rica,539,,3,,30,506,13,106,0.6,6298,1236,North America
Afghanistan,521,37,15,,32,474,,13,0.4,,,Asia
Oman,484,27,3,,109,372,3,95,0.6,,,Asia
Uruguay,473,17,7,,206,260,13,136,2,6856,1974,South America
Ivory Coast,444,,3,,52,389,,17,0.1,,,Africa
Burkina Faso,443,,24,,146,273,,21,1,,,Africa
Bangladesh,424,94,27,6,33,364,1,3,0.2,7359,45,Asia
Albania,416,7,23,,182,211,7,145,8,3385,1176,Europe
Niger,410,,11,,40,359,,17,0.5,4251,176,Africa
Honduras,382,39,23,,7,352,10,39,2,1600,162,North America
Taiwan,382,2,6,1,91,285,,16,0.3,43886,1843,Asia
Ghana,378,,6,,4,368,2,12,0.2,12046,388,Africa
Jordan,372,,7,,170,195,5,36,0.7,17000,1666,Asia
Runion,362,,,,40,322,4,404,,,,Africa
Channel Islands,361,,8,,40,313,,2076,46,1157,6655,Europe
Malta,350,13,2,,16,332,4,793,5,13732,31100,Europe
San Marino,344,11,34,,50,260,14,10138,1002,846,24933,Europe
Mauritius,318,4,9,2,23,286,3,250,7,6730,5292,Africa
Kyrgyzstan,298,18,5,1,35,258,5,46,0.8,9618,1474,Asia
Nigeria,288,,7,,51,230,2,1,0.03,5000,24,Africa
Bolivia,268,4,19,1,2,247,3,23,2,591,51,South America
Palestine,266,3,2,1,45,219,,52,0.4,16068,3150,Asia
Senegal,265,15,2,,137,126,1,16,0.1,,,Africa
Vietnam,257,2,,,144,113,8,3,,118807,1221,Asia
Montenegro,255,3,2,,4,249,7,406,3,2329,3708,Europe
Georgia,234,16,3,,54,177,6,59,0.8,3271,820,Asia
DRC,215,35,20,2,13,182,,2,0.2,,,Africa
Isle of Man,201,11,1,,103,97,11,2364,12,1934,22744,Europe
Guinea,194,,,,11,183,,15,,,,Africa
Mayotte,191,7,2,,50,139,4,700,7,1300,4765,Africa
Sri Lanka,190,,7,,54,129,5,9,0.3,3248,152,Asia
Kenya,189,5,7,,22,160,2,4,0.1,5278,98,Africa
Faeroe Islands,184,,,,145,39,,3766,,5408,110677,Europe
Venezuela,171,,9,,84,78,6,6,0.3,139282,4898,South America
Martinique,154,,6,,50,98,19,410,16,,,North America
Djibouti,150,10,1,,36,113,,152,1,3740,3785,Africa
Guadeloupe,143,,8,,67,68,13,357,20,,,North America
Brunei,136,1,1,,99,36,3,311,2,9342,21354,Asia
Paraguay,129,5,6,1,18,105,1,18,0.8,2262,317,South America
Guatemala,126,31,3,,17,106,3,7,0.2,1134,63,North America
Gibraltar,123,,,,60,63,1,3651,,1511,44849,Europe
Cambodia,119,,,,72,47,1,7,,5768,345,Asia
El Salvador,117,14,6,,15,96,4,18,0.9,,,North America
Rwanda,113,,,,7,106,,9,,806,62,Africa
Trinidad and Tobago,109,,8,,1,100,,78,6,1045,747,North America
Madagascar,93,,,,11,82,1,3,,,,Africa
Mali,87,13,7,,22,58,,4,0.3,,,Africa
Monaco,84,,1,,5,78,4,2141,25,,,Europe
French Guiana,83,,,,43,40,1,278,,,,South America
Aruba,82,,,,20,62,,768,,1008,9441,North America
Liechtenstein,78,,1,,55,22,,2046,26,900,23605,Europe
Togo,76,3,3,,25,48,,9,0.4,2069,250,Africa
Barbados,66,,4,1,11,51,4,230,14,694,2415,North America
Ethiopia,65,9,3,1,4,58,1,0.6,0.03,3232,28,Africa
Jamaica,63,,4,,13,46,,21,1,907,306,North America
Congo,60,,5,,5,50,,11,0.9,,,Africa
Uganda,53,,,,,53,,1,,3310,72,Africa
French Polynesia,51,,,,,51,,182,,744,2649,Australia/Oceania
Sint Maarten,50,7,8,2,3,39,2,1166,187,134,3125,North America
Bermuda,48,,4,,25,19,2,771,64,354,5684,North America
Cayman Islands,45,,1,,6,38,,685,15,479,7288,North America
Macao,45,,,,10,35,1,69,,,,Asia
Gabon,44,,1,,1,42,,20,0.4,,,Africa
Bahamas,41,,8,,5,28,1,104,20,,,North America
Zambia,40,1,2,1,25,13,1,2,0.1,1239,67,Africa
Guyana,37,,6,,8,23,4,47,8,145,184,South America
Liberia,37,6,5,1,3,29,,7,1.0,,,Africa
Guinea-Bissau,36,,,,,36,,18,,1500,762,Africa
Benin,35,9,1,,5,29,,3,0.08,,,Africa
Eritrea,33,,,,,33,,9,,,,Africa
Tanzania,32,7,3,2,5,24,,0.5,0.05,,,Africa
Saint Martin,32,,2,,11,19,5,828,52,,,North America
Haiti,30,,2,,,28,,3,0.2,257,23,North America
Myanmar,27,4,3,,2,22,,0.5,0.06,1406,26,Asia
Libya,24,,1,,8,15,,3,0.1,492,72,Africa
Angola,19,,2,,2,15,,0.6,0.06,,,Africa
Antigua and Barbuda,19,,2,,,17,1,194,20,40,408,North America
Syria,19,,2,,4,13,,1,0.1,,,Asia
Maldives,19,,,,13,6,,35,,,,Asia
Equatorial Guinea,18,,,,3,15,,13,,854,609,Africa
New Caledonia,18,,,,1,17,,63,,2608,9135,Australia/Oceania
Mozambique,17,,,,1,16,,0.5,,483,15,Africa
Dominica,16,1,,,5,11,,222,,309,4293,North America
Fiji,16,1,,,,16,,18,,,,Australia/Oceania
Laos,16,,,,,16,,2,,1035,142,Asia
Mongolia,16,,,,4,12,,5,,,,Asia
Namibia,16,,,,3,13,,6,,362,142,Africa
Sudan,15,,2,,2,11,,0.3,0.05,,,Africa
Curaao,14,,1,,7,6,,85,6,,,North America
Saint Lucia,14,,,,1,13,,76,,,,North America
Botswana,13,,1,,,12,,6,0.4,1154,491,Africa
Somalia,12,,1,,1,10,,0.8,0.06,,,Africa
Grenada,12,,,,,12,2,107,,45,400,North America
St. Vincent Grenadines,12,,,,1,11,,108,,56,505,North America
Eswatini,12,,,,7,5,,10,,,,Africa
Zimbabwe,11,,3,,,8,,0.7,0.2,438,29,Africa
Chad,11,,,,2,9,,0.7,,,,Africa
Greenland,11,,,,11,0,,194,,770,13564,North America
Saint Kitts and Nevis,11,,,,,11,,207,,197,3703,North America
Seychelles,11,,,,,11,,112,,,,Africa
Belize,10,1,1,,,9,1,25,3,364,915,North America
Suriname,10,,1,,4,5,,17,2,,,South America
MS Zaandam,9,,2,,,7,,,,,,
Malawi,9,1,1,,,8,1,0.5,0.05,,,Africa
Nepal,9,,,,1,8,,0.3,,2895,99,Asia
Montserrat,9,,,,,9,1,1803,,36,7212,North America
Turks and Caicos,8,,1,,,7,,207,26,61,1576,North America
CAR,8,,,,,8,,2,,,,Africa
Vatican City,8,,,,2,6,,9988,,,,Europe
Sierra Leone,8,1,,,,8,,1,,,,Africa
Cabo Verde,7,,1,,1,5,,13,2,,,Africa
Mauritania,7,,1,,2,4,,2,0.2,258,55,Africa
Nicaragua,7,,1,,,6,,1,0.2,,,North America
St. Barth,6,,,,1,5,,607,,,,North America
Bhutan,5,,,,2,3,,6,,1166,1511,Asia
Falkland Islands,5,,,,1,4,,1437,,137,39368,South America
Gambia,4,,1,,2,1,,2,0.4,,,Africa
Sao Tome and Principe,4,,,,,4,,18,,19,87,Africa
South Sudan,4,1,,,,4,,0.4,,,,Africa
Western Sahara,4,,,,,4,,7,,,,Africa
Anguilla,3,,,,,3,,200,,,,North America
British Virgin Islands,3,,,,,3,,99,,,,North America
Burundi,3,,,,,3,,0.3,,,,Africa
Caribbean Netherlands,2,,,,,2,,76,,10,381,North America
Papua New Guinea,2,,,,,2,,0.2,,72,8,Australia/Oceania
Timor-Leste,2,1,,,1,1,,2,,,,Asia
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
Yemen,1,1,,,,1,,0.03,,,,Asia
China,81907,42,3336,1,77455,1116,144,57,2,,,Asia
