Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Czechia,8077,,273,,4413,3391,258,754,25,293992,27453,Europe
Panama,8070,202,231,6,886,6953,85,1870,54,40356,9353,North America
Norway,8070,,218,,32,7820,27,1489,40,195921,36140,Europe
Kuwait,7208,,47,,2466,4695,91,1688,11,196397,45988,Asia
Australia,6927,13,97,,6124,706,21,272,4,775080,30395,Australia/Oceania
Malaysia,6535,,107,,4864,1564,18,202,3,245102,7573,Asia
Finland,5738,,260,,4000,1478,45,1036,47,116500,21026,Europe
Morocco,5711,,186,,2324,3201,1,155,5,59871,1622,Africa
Argentina,5611,,293,,1659,3659,148,124,6,77901,1724,South America
Algeria,5369,,488,,2467,2414,22,122,11,6500,148,Africa
Kazakhstan,4834,,31,,1631,3172,31,257,2,385104,20510,Asia
Moldova,4728,,150,,1826,2752,237,1172,37,20447,5069,Europe
Bahrain,4444,,8,,2028,2408,2,2612,5,172158,101176,Asia
Ghana,4012,,18,,323,3671,8,129,0.6,149948,4826,Africa
Nigeria,3912,,117,,679,3116,4,19,0.6,23835,116,Africa
Luxembourg,3871,,100,,3526,245,16,6184,160,53257,85078,Europe
Afghanistan,3778,,109,,472,3197,7,97,3,14389,370,Asia
Hungary,3213,35,405,13,904,1904,74,333,42,103258,10689,Europe
Oman,3112,,16,,1025,2071,17,609,3,50000,9791,Asia
Armenia,3029,,43,,1218,1768,10,1022,15,29205,9856,Asia
Thailand,3004,4,56,1,2787,161,61,43,0.8,227860,3264,Asia
Greece,2691,,150,,1374,1167,32,258,14,94991,9114,Europe
Iraq,2603,,104,,1661,838,,65,3,122941,3057,Asia
Uzbekistan,2336,11,10,,1775,551,8,70,0.3,325000,9710,Asia
Azerbaijan,2279,,28,,1576,675,18,225,3,181530,17904,Asia
Cameroon,2267,,108,,1002,1157,12,85,4,,,Africa
Bolivia,2266,185,106,4,237,1923,3,194,9,7651,655,South America
Croatia,2161,,86,,1689,386,13,526,21,43378,10566,Europe
Bosnia and Herzegovina,2070,,98,,960,1012,4,631,30,38187,11639,Europe
Guinea,2009,,11,,663,1335,,153,0.8,,,Africa
Bulgaria,1911,39,88,2,422,1401,49,275,13,56105,8074,Europe
Iceland,1801,,10,,1765,26,,5278,29,52745,154567,Europe
Honduras,1771,86,107,2,192,1472,10,179,11,5653,571,North America
Cuba,1741,,74,,1078,589,8,154,7,63560,5612,North America
Estonia,1725,,56,,704,965,4,1300,42,61767,46563,Europe
Ivory Coast,1602,,20,,754,828,,61,0.8,12312,467,Africa
North Macedonia,1586,,90,,1099,397,21,761,43,18410,8837,Europe
Senegal,1551,,13,,611,927,6,93,0.8,18969,1133,Africa
New Zealand,1492,2,21,,1368,103,2,309,4,183039,37957,Australia/Oceania
Slovakia,1455,,26,,905,524,4,267,5,114461,20965,Europe
Slovenia,1450,,100,,252,1098,12,697,48,59978,28850,Europe
Lithuania,1436,,49,,765,622,17,527,18,172191,63252,Europe
Djibouti,1135,,3,,824,308,,1149,3,14857,15037,Africa
Sudan,1111,,59,,102,950,,25,1,,,Africa
Hong Kong,1045,,4,,960,81,1,139,0.5,154989,20674,Asia
Tunisia,1030,,45,,638,347,24,87,4,27420,2320,Africa
DRC,937,74,39,3,130,768,,10,0.4,,,Africa
Kyrgyzstan,931,25,12,,658,261,13,143,2,59490,9118,Asia
Somalia,928,,44,,106,778,2,58,3,,,Africa
Latvia,928,,18,,464,446,2,492,10,73016,38711,Europe
Guatemala,900,68,24,1,101,775,5,50,1,7200,402,North America
Cyprus,891,,15,,400,476,10,738,12,72768,60270,Asia
Mayotte,854,,10,,352,492,7,3130,37,4000,14662,Africa
Albania,850,,31,,620,199,7,295,11,10044,3490,Europe
Sri Lanka,835,,9,,240,586,1,39,0.4,33899,1583,Asia
Lebanon,796,,26,,223,547,42,117,4,48673,7131,Asia
Niger,795,,44,,600,151,,33,2,5488,227,Africa
El Salvador,784,42,16,,276,492,4,121,2,39079,6025,North America
Costa Rica,773,,6,,461,306,6,152,1,15810,3104,North America
Andorra,752,,47,,537,168,14,9733,608,1673,21653,Europe
Burkina Faso,744,,48,,566,130,,36,2,,,Africa
Maldives,744,,3,,20,721,2,1376,6,11299,20903,Asia
Diamond Princess,712,,13,,645,54,4,,,,,
Uruguay,694,,18,,506,170,7,200,5,26838,7726,South America
Mali,668,,35,,285,348,,33,2,2172,107,Africa
San Marino,623,,41,,114,468,4,18361,1208,2860,84289,Europe
Georgia,623,,10,,288,325,6,156,3,25861,6483,Asia
Kenya,621,,29,,202,390,1,12,0.5,29430,547,Africa
Gabon,620,,8,,110,502,1,279,4,724,325,Africa
Guinea-Bissau,594,,2,,25,567,,302,1,1500,762,Africa
Paraguay,563,,10,,152,401,9,79,1,13846,1941,South America
Channel Islands,545,,41,,447,57,,3135,236,5342,30725,Europe
Tajikistan,522,,12,,,510,,55,1,,,Asia
Tanzania,509,,21,,183,305,7,9,0.4,,,Africa
Jordan,508,,9,,385,114,5,50,0.9,106314,10420,Asia
Jamaica,490,2,9,,62,419,,165,3,6633,2240,North America
Malta,489,,5,,419,65,,1107,11,40493,91708,Europe
Taiwan,440,,6,,355,79,,18,0.3,66460,2790,Asia
Equatorial Guinea,439,,4,,13,422,,313,3,854,609,Africa
Runion,426,,,,354,72,3,476,,17200,19211,Africa
Venezuela,388,,10,,190,188,1,14,0.4,507119,17834,South America
Palestine,375,,2,,228,145,,74,0.4,34511,6765,Asia
Mauritius,332,,10,,320,2,3,261,8,60466,47545,Africa
Isle of Man,329,,23,,271,35,19,3869,270,3625,42631,Europe
Montenegro,324,,8,,267,49,2,516,13,7816,12445,Europe
Vietnam,288,,,,241,47,8,3,,261004,2681,Asia
Congo,274,,10,,33,231,,50,2,,,Africa
Rwanda,273,,,,136,137,,21,,40187,3103,Africa
Chad,260,,28,,50,182,,16,2,,,Africa
Sierra Leone,257,,17,,54,186,,32,2,,,Africa
Benin,242,,2,,62,178,,20,0.2,,,Africa
Cabo Verde,230,,2,,44,184,,414,4,791,1423,Africa
Sao Tome and Principe,208,,5,,4,199,,949,23,175,799,Africa
Liberia,199,,20,,79,100,,39,4,,,Africa
Ethiopia,194,,4,,95,95,1,2,0.03,30306,264,Africa
Madagascar,193,,,,101,92,1,7,,3968,143,Africa
Faeroe Islands,187,,,,187,0,,3827,,8403,171971,Europe
Martinique,186,,14,,83,89,3,496,37,,,North America
Myanmar,177,,6,,67,104,,3,0.1,10848,199,Asia
Zambia,167,,4,,111,52,1,9,0.2,10270,559,Africa
Eswatini,159,,2,,12,145,,137,2,714,615,Africa
Guadeloupe,154,,13,,104,37,4,385,32,,,North America
Haiti,146,,12,,17,117,,13,1,1145,100,North America
Gibraltar,146,,,,142,4,,4334,,3366,99908,Europe
Togo,145,,10,,85,50,,18,1,9657,1166,Africa
CAR,143,,,,10,133,,30,,3498,724,Africa
Brunei,141,,1,,132,8,2,322,2,15300,34973,Asia
French Guiana,141,,1,,119,21,,472,3,,,South America
Cambodia,122,,,,120,2,1,7,,13173,788,Asia
South Sudan,120,,,,2,118,,11,,1247,111,Africa
Bermuda,118,,7,,61,50,4,1895,112,3719,59716,North America
Trinidad and Tobago,116,,8,,103,5,,83,6,2241,1601,North America
Nepal,109,7,,,30,79,,4,,70023,2403,Asia
Aruba,101,,3,,89,9,4,946,28,1817,17019,North America
Uganda,101,,,,55,46,,2,,50711,1109,Africa
Monaco,95,,4,,82,9,1,2421,102,,,Europe
Guyana,94,,10,,35,49,3,120,13,785,998,South America
Bahamas,92,,11,,31,50,1,234,28,1500,3814,North America
Barbados,83,,7,,53,23,4,289,24,2788,9702,North America
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Mozambique,82,,,,27,55,,3,,3356,107,Africa
Cayman Islands,81,,1,,41,39,3,1232,15,3423,52083,North America
Sint Maarten,76,,14,,44,18,7,1773,327,329,7673,North America
Libya,64,,3,,24,37,,9,0.4,2338,340,Africa
French Polynesia,60,,,,56,4,1,214,,2816,10025,Australia/Oceania
Syria,47,,3,,29,15,,3,0.2,,,Asia
Macao,45,,,,40,5,1,69,,,,Asia
Malawi,43,,3,,14,26,1,2,0.2,1188,62,Africa
Angola,43,,2,,11,30,,1,0.06,3000,91,Africa
Mongolia,42,,,,14,28,,13,,9203,2807,Asia
Eritrea,39,,,,37,2,,11,,,,Africa
Saint Martin,38,,3,,30,5,1,983,78,,,North America
Yemen,34,,7,,1,26,,1,0.2,120,4,Asia
Zimbabwe,34,,4,,9,21,,2,0.3,16052,1080,Africa
Antigua and Barbuda,25,,3,,16,6,1,255,31,153,1562,North America
Timor-Leste,24,,,,21,3,,18,,738,560,Asia
Botswana,23,,1,,9,13,,10,0.4,9066,3855,Africa
Grenada,21,,,,13,8,4,187,,1406,12495,North America
Gambia,20,,1,,9,10,,8,0.4,756,313,Africa
Laos,19,,,,9,10,,3,,2733,376,Asia
Belize,18,,2,,16,0,,45,5,1043,2623,North America
Fiji,18,,,,14,4,,20,,1300,1450,Australia/Oceania
New Caledonia,18,,,,18,0,,63,,5213,18259,Australia/Oceania
Saint Lucia,18,,,,17,1,,98,,620,3376,North America
St. Vincent Grenadines,17,,,,9,8,,153,,137,1235,North America
Nicaragua,16,,5,,7,4,,2,0.8,,,North America
Curaao,16,,1,,14,1,,98,6,389,2371,North America
Dominica,16,,,,14,2,,222,,416,5779,North America
Namibia,16,,,,9,7,,6,,1283,505,Africa
Burundi,15,,1,,7,7,,1,0.08,284,24,Africa
Saint Kitts and Nevis,15,,,,13,2,,282,,327,6147,North America
Falkland Islands,13,,,,13,0,,3736,,395,113506,South America
Turks and Caicos,12,,1,,8,3,,310,26,109,2815,North America
Vatican City,12,,,,2,10,,14981,,,,Europe
Montserrat,11,,1,,8,2,1,2204,200,36,7212,North America
Greenland,11,,,,11,0,,194,,1394,24555,North America
Seychelles,11,,,,8,3,,112,,,,Africa
Suriname,10,,1,,9,0,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Comoros,8,,1,,,7,,9,1,,,Africa
Mauritania,8,,1,,6,1,,2,0.2,1842,396,Africa
Papua New Guinea,8,,,,8,0,,0.9,,2402,268,Australia/Oceania
British Virgin Islands,7,,1,,4,2,,232,33,167,5524,North America
Bhutan,7,,,,5,2,,9,,11568,14992,Asia
Caribbean Netherlands,6,,,,,6,,229,,110,4195,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
Anguilla,3,,,,3,0,,200,,,,North America
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
China,82887,1,4633,,78046,208,15,58,3,,,Asia
