Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Dominican Republic,9376,,380,,2286,6710,134,864,35,38543,3553,North America
Egypt,8476,,503,,1945,6028,41,83,5,90000,879,Africa
Czechia,8089,12,276,3,4446,3367,47,755,26,298649,27888,Europe
Panama,8070,202,231,6,886,6953,85,1870,54,40356,9353,North America
Norway,8070,,218,,32,7820,27,1489,40,195921,36140,Europe
Kuwait,7623,415,49,2,2622,4952,95,1785,11,196397,45988,Asia
Australia,6929,15,97,,6135,697,19,272,4,795456,31194,Australia/Oceania
Malaysia,6589,54,108,1,4929,1552,18,204,3,245102,7573,Asia
Morocco,5910,199,186,,2461,3263,1,160,5,63059,1708,Africa
Finland,5880,142,265,5,4000,1615,45,1061,48,119100,21495,Europe
Argentina,5611,,293,,1728,3590,148,124,6,77901,1724,South America
Algeria,5558,189,494,6,2546,2518,22,127,11,6500,148,Africa
Kazakhstan,4946,112,31,,1740,3175,31,263,2,385104,20510,Asia
Moldova,4728,,159,9,1925,2644,237,1172,39,20447,5069,Europe
Bahrain,4595,151,8,,2049,2538,2,2700,5,177306,104201,Asia
Afghanistan,4033,255,115,6,502,3416,7,104,3,15560,400,Asia
Ghana,4012,,18,,323,3671,8,129,0.6,149948,4826,Africa
Nigeria,3912,,117,,679,3116,4,19,0.6,23835,116,Africa
Luxembourg,3877,6,101,1,3550,226,15,6194,161,54463,87005,Europe
Oman,3224,112,17,1,1068,2139,17,631,3,50000,9791,Asia
Hungary,3213,35,405,13,904,1904,74,333,42,103258,10689,Europe
Armenia,3175,146,44,1,1267,1864,10,1071,15,30397,10258,Asia
Thailand,3004,4,56,1,2787,161,61,43,0.8,227860,3264,Asia
Greece,2710,19,151,1,1374,1185,28,260,14,97384,9343,Europe
Iraq,2679,76,107,3,1702,870,,67,3,124920,3106,Asia
Azerbaijan,2422,143,31,3,1620,771,29,239,3,188950,18636,Asia
Uzbekistan,2349,24,10,,1803,536,8,70,0.3,325000,9710,Asia
Cameroon,2274,7,108,,1232,934,12,86,4,,,Africa
Bolivia,2266,185,106,4,237,1923,3,194,9,7651,655,South America
Croatia,2176,15,87,1,1726,363,13,530,21,44218,10771,Europe
Bosnia and Herzegovina,2090,20,102,4,1059,929,4,637,31,39989,12189,Europe
Guinea,2009,,11,,663,1335,,153,0.8,,,Africa
Bulgaria,1921,49,90,4,422,1409,56,276,13,56105,8074,Europe
Iceland,1801,,10,,1765,26,,5278,29,52745,154567,Europe
Honduras,1771,86,107,2,192,1472,10,179,11,5653,571,North America
Cuba,1754,13,74,,1140,540,8,155,7,63560,5612,North America
Estonia,1733,8,60,4,747,926,5,1306,45,62720,47281,Europe
Senegal,1634,83,15,2,643,976,6,98,0.9,18969,1133,Africa
North Macedonia,1622,36,91,1,1112,419,21,779,44,18821,9034,Europe
Ivory Coast,1602,,20,,754,828,,61,0.8,12312,467,Africa
New Zealand,1492,2,21,,1368,103,2,309,4,183039,37957,Australia/Oceania
Slovakia,1455,,26,,919,510,5,267,5,118371,21681,Europe
Slovenia,1454,4,101,1,255,1098,10,699,49,62203,29921,Europe
Lithuania,1444,8,49,,828,567,17,530,18,180332,66243,Europe
Djibouti,1135,,3,,824,308,,1149,3,14857,15037,Africa
Sudan,1111,,59,,102,950,,25,1,,,Africa
Hong Kong,1045,,4,,967,74,1,139,0.5,168291,22448,Asia
Tunisia,1030,,45,,638,347,24,87,4,27420,2320,Africa
Somalia,997,69,48,4,110,839,2,63,3,,,Africa
DRC,937,74,39,3,130,768,,10,0.4,,,Africa
Kyrgyzstan,931,25,12,,658,261,13,143,2,59490,9118,Asia
Latvia,930,2,18,,464,448,2,493,10,75571,40065,Europe
Guatemala,900,68,24,1,101,775,5,50,1,7200,402,North America
Cyprus,892,1,15,,400,477,10,739,12,72768,60270,Asia
Albania,856,6,31,,627,198,7,297,11,10268,3568,Europe
Mayotte,854,,10,,352,492,7,3130,37,4000,14662,Africa
Sri Lanka,847,12,9,,260,578,1,40,0.4,33899,1583,Asia
Lebanon,809,13,26,,234,549,42,119,4,49990,7324,Asia
Niger,795,,44,,600,151,,33,2,5488,227,Africa
El Salvador,784,42,16,,276,492,4,121,2,39079,6025,North America
Costa Rica,773,,6,,461,306,6,152,1,15810,3104,North America
Maldives,766,22,3,,20,743,2,1417,6,11299,20903,Asia
Andorra,754,2,48,1,545,161,14,9759,621,1673,21653,Europe
Burkina Faso,744,,48,,566,130,,36,2,,,Africa
Diamond Princess,712,,13,,645,54,4,,,,,
Uruguay,694,,18,,506,170,7,200,5,26838,7726,South America
Mali,692,24,37,2,298,357,,34,2,2172,107,Africa
Kenya,649,28,30,1,207,412,1,12,0.6,31041,577,Africa
San Marino,637,14,41,,126,470,3,18773,1208,2956,87118,Europe
Georgia,626,3,10,,297,319,6,157,3,27846,6980,Asia
Gabon,620,,8,,110,502,1,279,4,724,325,Africa
Tajikistan,612,90,20,8,,592,,64,2,,,Asia
Guinea-Bissau,594,,2,,25,567,,302,1,1500,762,Africa
Paraguay,563,,10,,152,401,9,79,1,13846,1941,South America
Channel Islands,545,,41,,447,57,,3135,236,5342,30725,Europe
Jordan,522,14,9,,387,126,5,51,0.9,111285,10907,Asia
Tanzania,509,,21,,183,305,7,9,0.4,,,Africa
Jamaica,490,2,9,,62,419,,165,3,6633,2240,North America
Malta,490,1,5,,427,58,,1110,11,40493,91708,Europe
Taiwan,440,,6,,361,73,,18,0.3,66861,2807,Asia
Equatorial Guinea,439,,4,,13,422,,313,3,854,609,Africa
Runion,426,,,,354,72,3,476,,17200,19211,Africa
Venezuela,388,,10,,190,188,1,14,0.4,507119,17834,South America
Palestine,375,,2,,228,145,,74,0.4,34511,6765,Asia
Mauritius,332,,10,,320,2,3,261,8,60466,47545,Africa
Isle of Man,329,,23,,271,35,19,3869,270,3625,42631,Europe
Montenegro,324,,8,,274,42,2,516,13,7816,12445,Europe
Sierra Leone,291,34,18,1,58,215,,36,2,,,Africa
Vietnam,288,,,,241,47,8,3,,261004,2681,Asia
Benin,284,42,2,,62,220,,23,0.2,19474,1606,Africa
Congo,274,,10,,33,231,,50,2,,,Africa
Rwanda,273,,,,136,137,,21,,40187,3103,Africa
Chad,260,,28,,50,182,,16,2,,,Africa
Zambia,252,85,7,3,112,133,1,14,0.4,10270,559,Africa
Cabo Verde,230,,2,,44,184,,414,4,791,1423,Africa
Ethiopia,210,16,5,1,97,108,1,2,0.04,32689,284,Africa
Sao Tome and Principe,208,,5,,4,199,,949,23,175,799,Africa
Liberia,199,,20,,79,100,,39,4,,,Africa
Madagascar,193,,,,101,92,1,7,,3968,143,Africa
Faeroe Islands,187,,,,187,0,,3827,,8403,171971,Europe
Martinique,186,,14,,83,89,3,496,37,,,North America
Myanmar,178,1,6,,68,104,,3,0.1,10848,199,Asia
Eswatini,159,,2,,12,145,,137,2,714,615,Africa
Guadeloupe,154,,13,,104,37,4,385,32,,,North America
Haiti,146,,12,,17,117,,13,1,1145,100,North America
Gibraltar,146,,,,142,4,,4334,,3366,99908,Europe
Togo,145,,10,,85,50,,18,1,9657,1166,Africa
CAR,143,,,,10,133,,30,,3498,724,Africa
Brunei,141,,1,,132,8,2,322,2,15482,35389,Asia
French Guiana,141,,1,,119,21,,472,3,,,South America
Cambodia,122,,,,120,2,1,7,,13173,788,Asia
South Sudan,120,,,,2,118,,11,,1247,111,Africa
Bermuda,118,,7,,64,47,4,1895,112,3854,61884,North America
Trinidad and Tobago,116,,8,,103,5,,83,6,2241,1601,North America
Uganda,114,13,,,55,59,,2,,53872,1178,Africa
Nepal,109,7,,,31,78,,4,,72239,2479,Asia
Aruba,101,,3,,89,9,4,946,28,1817,17019,North America
Monaco,95,,4,,82,9,1,2421,102,,,Europe
Guyana,94,,10,,35,49,3,120,13,785,998,South America
Bahamas,92,,11,,31,50,1,234,28,1500,3814,North America
Barbados,83,,7,,53,23,4,289,24,2788,9702,North America
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Mozambique,82,,,,27,55,,3,,3356,107,Africa
Cayman Islands,81,,1,,41,39,3,1232,15,3423,52083,North America
Sint Maarten,76,,14,,44,18,7,1773,327,329,7673,North America
Libya,64,,3,,24,37,,9,0.4,2338,340,Africa
French Polynesia,60,,,,56,4,1,214,,2816,10025,Australia/Oceania
Malawi,56,13,3,,14,39,1,3,0.2,1188,62,Africa
Syria,47,,3,,29,15,,3,0.2,,,Asia
Macao,45,,,,40,5,1,69,,,,Asia
Angola,43,,2,,11,30,,1,0.06,3000,91,Africa
Mongolia,42,,,,14,28,,13,,9203,2807,Asia
Eritrea,39,,,,37,2,,11,,,,Africa
Saint Martin,38,,3,,30,5,1,983,78,,,North America
Zimbabwe,35,1,4,,9,22,,2,0.3,16052,1080,Africa
Yemen,34,,7,,1,26,,1,0.2,120,4,Asia
Antigua and Barbuda,25,,3,,19,3,1,255,31,183,1869,North America
Timor-Leste,24,,,,21,3,,18,,738,560,Asia
Botswana,23,,1,,9,13,,10,0.4,9066,3855,Africa
Grenada,21,,,,13,8,4,187,,1406,12495,North America
Gambia,20,,1,,9,10,,8,0.4,756,313,Africa
Laos,19,,,,13,6,,3,,2908,400,Asia
Belize,18,,2,,16,0,,45,5,1043,2623,North America
Fiji,18,,,,14,4,,20,,1300,1450,Australia/Oceania
New Caledonia,18,,,,18,0,,63,,5213,18259,Australia/Oceania
Saint Lucia,18,,,,17,1,,98,,620,3376,North America
St. Vincent Grenadines,17,,,,9,8,,153,,137,1235,North America
Nicaragua,16,,5,,7,4,,2,0.8,,,North America
Curaao,16,,1,,14,1,,98,6,389,2371,North America
Dominica,16,,,,14,2,,222,,416,5779,North America
Namibia,16,,,,10,6,,6,,1511,595,Africa
Burundi,15,,1,,7,7,,1,0.08,284,24,Africa
Saint Kitts and Nevis,15,,,,13,2,,282,,327,6147,North America
Falkland Islands,13,,,,13,0,,3736,,402,115517,South America
Turks and Caicos,12,,1,,8,3,,310,26,109,2815,North America
Vatican City,12,,,,2,10,,14981,,,,Europe
Montserrat,11,,1,,8,2,1,2204,200,36,7212,North America
Greenland,11,,,,11,0,,194,,1394,24555,North America
Seychelles,11,,,,8,3,,112,,,,Africa
Suriname,10,,1,,9,0,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Comoros,8,,1,,,7,,9,1,,,Africa
Mauritania,8,,1,,6,1,,2,0.2,1842,396,Africa
Papua New Guinea,8,,,,8,0,,0.9,,2402,268,Australia/Oceania
British Virgin Islands,7,,1,,4,2,,232,33,167,5524,North America
Bhutan,7,,,,5,2,,9,,11568,14992,Asia
Caribbean Netherlands,6,,,,,6,,229,,110,4195,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
Anguilla,3,,,,3,0,,200,,,,North America
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
China,82887,1,4633,,78046,208,15,58,3,,,Asia
