Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Czechia,7781,,249,1,3592,3940,58,727,23,261548,24423,Europe
Colombia,7668,,340,,1722,5606,122,151,7,118801,2335,South America
Panama,7197,107,200,3,641,6356,91,1668,46,34459,7986,North America
Australia,6822,21,95,,5849,878,29,268,4,633107,24828,Australia/Oceania
South Africa,6783,,131,,2549,4103,36,114,2,245747,4144,Africa
Egypt,6465,,429,,1562,4474,,63,4,90000,879,Africa
Malaysia,6353,55,105,,4484,1764,28,196,3,195833,6051,Asia
Finland,5327,73,230,,3000,2097,49,961,42,103445,18670,Europe
Kuwait,4983,,38,,1776,3169,72,1167,9,196397,45988,Asia
Morocco,4903,,174,,1438,3291,1,133,5,42112,1141,Africa
Argentina,4783,,246,,1354,3183,157,106,5,65813,1456,South America
Algeria,4474,,463,,1936,2075,22,102,11,6500,148,Africa
Moldova,4121,,128,3,1423,2570,237,1022,32,20447,5069,Europe
Kazakhstan,3988,68,27,,1084,2877,40,212,1,306861,16343,Asia
Luxembourg,3824,,96,,3379,349,22,6109,153,48118,76869,Europe
Bahrain,3383,,8,,1718,1657,1,1988,5,144155,84719,Asia
Hungary,3035,37,351,11,630,2054,55,314,36,83958,8691,Europe
Thailand,2987,18,54,,2740,193,61,43,0.8,227860,3264,Asia
Afghanistan,2704,,85,,345,2274,7,69,2,11068,284,Asia
Oman,2637,69,12,,816,1809,17,516,2,40459,7923,Asia
Greece,2626,,144,,1374,1108,37,252,14,79332,7611,Europe
Nigeria,2558,,87,,400,2071,4,12,0.4,17566,85,Africa
Armenia,2507,121,39,4,1071,1397,10,846,13,24942,8417,Asia
Iraq,2296,,97,,1490,709,,57,2,103262,2567,Asia
Ghana,2169,,18,,229,1922,4,70,0.6,117049,3767,Africa
Uzbekistan,2160,11,10,,1327,823,8,65,0.3,325000,9710,Asia
Croatia,2096,,79,,1489,528,15,511,19,38084,9277,Europe
Cameroon,2077,,64,,953,1060,12,78,2,,,Africa
Azerbaijan,1932,,25,,1441,466,17,191,2,157932,15576,Asia
Bosnia and Herzegovina,1857,,77,,825,955,4,566,23,33928,10341,Europe
Iceland,1799,,10,,1717,72,,5272,29,50406,147713,Europe
Estonia,1703,3,55,,259,1389,6,1284,41,55784,42052,Europe
Cuba,1649,,67,,827,755,13,146,6,53545,4727,North America
Bulgaria,1632,14,74,1,321,1237,40,235,11,49145,7073,Europe
Bolivia,1594,124,76,5,166,1352,3,137,7,7651,655,South America
Guinea,1586,,7,,405,1174,,121,0.5,,,Africa
North Macedonia,1511,,84,,945,482,21,725,40,17246,8278,Europe
New Zealand,1487,,20,,1276,191,,308,4,152696,31665,Australia/Oceania
Slovenia,1439,,96,,241,1102,21,692,46,55520,26706,Europe
Lithuania,1419,9,46,,638,735,17,521,17,144029,52907,Europe
Slovakia,1413,5,25,1,643,745,7,259,5,97804,17914,Europe
Ivory Coast,1398,,17,,653,728,,53,0.6,10778,409,Africa
Senegal,1182,,9,,372,801,4,71,0.5,466,28,Africa
Djibouti,1112,,2,,686,424,,1126,2,13856,14024,Africa
Honduras,1055,45,82,6,118,855,10,107,8,4810,486,North America
Hong Kong,1041,1,4,,900,137,1,139,0.5,154989,20674,Asia
Tunisia,1013,,42,,328,643,25,86,4,24406,2065,Africa
Latvia,896,17,16,,348,532,4,475,8,65464,34707,Europe
Cyprus,872,,15,,296,561,15,722,12,62267,51573,Asia
Kyrgyzstan,830,35,10,,575,245,13,127,2,56488,8658,Asia
Albania,803,8,31,,543,229,7,279,11,9006,3129,Europe
Niger,750,,36,,518,196,,31,1,5309,219,Africa
Andorra,748,,45,,493,210,17,9681,582,1673,21653,Europe
Costa Rica,739,,6,,386,347,6,145,1,13851,2719,North America
Lebanon,737,,25,,200,512,43,108,4,39238,5749,Asia
Somalia,722,,32,,44,646,2,45,2,,,Africa
Sri Lanka,718,,7,,184,527,1,34,0.3,26842,1254,Asia
Diamond Princess,712,,13,,645,54,4,,,,,
Guatemala,703,15,17,,72,614,5,39,0.9,7200,402,North America
DRC,682,8,34,1,80,568,,8,0.4,,,Africa
Sudan,678,86,41,,61,576,,15,0.9,,,Africa
Burkina Faso,662,,45,,540,77,,32,2,,,Africa
Uruguay,655,,17,,442,196,10,189,5,21939,6316,South America
Mayotte,650,,6,,235,409,4,2383,22,3000,10996,Africa
Georgia,593,4,9,,223,361,6,149,2,15904,3987,Asia
San Marino,582,,41,,86,455,5,17152,1208,2451,72235,Europe
Mali,563,,27,,213,323,,28,1,2172,107,Africa
El Salvador,555,65,12,1,180,363,3,86,2,30387,4685,North America
Channel Islands,544,,41,,406,97,,3129,236,5342,30725,Europe
Maldives,527,,1,,18,508,2,975,2,8327,15405,Asia
Tanzania,480,,16,,167,297,7,8,0.3,,,Africa
Malta,477,,4,,392,81,1,1080,9,36204,81994,Europe
Jamaica,469,6,9,1,38,422,2,158,3,5633,1902,North America
Kenya,465,,24,,167,274,2,9,0.4,23780,442,Africa
Jordan,461,,9,,367,85,5,45,0.9,84593,8291,Asia
Taiwan,437,5,6,,334,97,,18,0.3,64436,2705,Asia
Runion,423,,,,300,123,2,472,,,,Africa
Paraguay,396,26,10,,126,260,7,56,1,10766,1509,South America
Venezuela,357,,10,,158,189,1,13,0.4,482953,16984,South America
Palestine,353,,2,,77,274,,69,0.4,32200,6312,Asia
Gabon,335,,5,,85,245,1,151,2,724,325,Africa
Mauritius,332,,10,,315,7,3,261,8,16028,12603,Africa
Montenegro,323,1,8,,249,66,2,514,13,7816,12445,Europe
Isle of Man,321,,22,,271,28,21,3775,259,3339,39267,Europe
Equatorial Guinea,315,,1,,13,301,,225,0.7,854,609,Africa
Vietnam,271,,,,219,52,8,3,,261004,2681,Asia
Rwanda,259,,,,124,135,,20,,34350,2652,Africa
Guinea-Bissau,257,,1,,19,237,,131,0.5,1500,762,Africa
Congo,229,,9,,25,195,,41,2,,,Africa
Faeroe Islands,187,,,,185,2,,3827,,8066,165074,Europe
Martinique,179,,14,,83,82,5,477,37,,,North America
Sierra Leone,166,,8,,29,129,,21,1,,,Africa
Cabo Verde,165,,2,,33,130,,297,4,791,1423,Africa
Liberia,158,,18,,58,82,,31,4,,,Africa
Myanmar,155,,6,,43,106,,3,0.1,8703,160,Asia
Guadeloupe,152,,12,,95,45,6,380,30,,,North America
Madagascar,149,,,,98,51,1,5,,3611,130,Africa
Gibraltar,144,,,,132,12,,4274,,2711,80467,Europe
Ethiopia,140,5,3,,75,62,,1,0.03,24088,210,Africa
Brunei,138,,1,,130,7,2,315,2,14476,33090,Asia
Tajikistan,128,,2,,,126,,13,0.2,,,Asia
French Guiana,128,,1,,98,29,2,429,3,,,South America
Togo,124,,9,,67,48,,15,1,7425,897,Africa
Zambia,124,,3,,78,43,1,7,0.2,6882,374,Africa
Cambodia,122,,,,120,2,1,7,,12378,740,Asia
Chad,117,,10,,39,68,,7,0.6,,,Africa
Trinidad and Tobago,116,,8,,93,15,,83,6,1940,1386,North America
Bermuda,115,,7,,51,57,4,1847,112,3144,50483,North America
Eswatini,112,,1,,12,99,,97,0.9,714,615,Africa
Aruba,100,,2,,81,17,4,937,19,1756,16447,North America
Benin,96,6,2,,50,44,,8,0.2,,,Africa
Monaco,95,,4,,78,13,1,2421,102,,,Europe
Uganda,89,,,,52,37,,2,,39232,858,Africa
Haiti,88,3,9,1,10,69,,8,0.8,935,82,North America
Bahamas,83,,11,,24,48,1,211,28,1353,3441,North America
Guyana,82,,9,,22,51,2,104,11,579,736,South America
Barbados,82,1,7,,44,31,4,285,24,2420,8421,North America
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Mozambique,80,,,,19,61,,3,,2466,79,Africa
Sint Maarten,76,,13,,44,19,7,1773,303,329,7673,North America
Nepal,75,,,,16,59,,3,,63102,2166,Asia
Cayman Islands,74,,1,,10,63,3,1126,15,1927,29320,North America
CAR,72,,,,10,62,,15,,,,Africa
Libya,63,,3,,22,38,,9,0.4,2155,314,Africa
French Polynesia,58,,,,51,7,1,206,,2657,9459,Australia/Oceania
South Sudan,46,,,,,46,,4,,1247,111,Africa
Macao,45,,,,39,6,1,69,,,,Asia
Syria,44,,3,,27,14,,3,0.2,,,Asia
Mongolia,40,1,,,12,28,,12,,8250,2517,Asia
Malawi,39,,3,,9,27,1,2,0.2,892,47,Africa
Eritrea,39,,,,26,13,,11,,,,Africa
Saint Martin,38,,3,,27,8,3,983,78,,,North America
Angola,35,,2,,11,22,,1,0.06,481,15,Africa
Zimbabwe,34,,4,,5,25,,2,0.3,7642,514,Africa
Antigua and Barbuda,25,,3,,15,7,1,255,31,151,1542,North America
Timor-Leste,24,,,,20,4,,18,,664,504,Asia
Botswana,23,,1,,8,14,,10,0.4,7675,3264,Africa
Grenada,21,,,,13,8,4,187,,1406,12495,North America
Laos,19,,,,9,10,,3,,2223,306,Asia
Belize,18,,2,,13,3,1,45,5,1043,2623,North America
Fiji,18,,,,14,4,,20,,1007,1123,Australia/Oceania
New Caledonia,18,,,,17,1,1,63,,4947,17328,Australia/Oceania
Saint Lucia,18,,,,15,3,,98,,446,2429,North America
Gambia,17,,1,,9,7,,7,0.4,401,166,Africa
Curaao,16,,1,,13,2,,98,6,351,2139,North America
Sao Tome and Principe,16,,1,,4,11,,73,5,19,87,Africa
Dominica,16,,,,13,3,,222,,383,5320,North America
Namibia,16,,,,8,8,,6,,1122,442,Africa
St. Vincent Grenadines,16,,,,8,8,,144,,108,973,North America
Nicaragua,15,1,5,2,7,3,,2,0.8,,,North America
Burundi,15,,1,,7,7,,1,0.08,284,24,Africa
Saint Kitts and Nevis,15,,,,8,7,,282,,294,5526,North America
Falkland Islands,13,,,,13,0,,3736,,388,111494,South America
Turks and Caicos,12,,1,,6,5,,310,26,83,2144,North America
Montserrat,11,,1,,7,3,1,2204,200,36,7212,North America
Greenland,11,,,,11,0,,194,,1289,22706,North America
Vatican City,11,,,,2,9,,13733,,,,Europe
Seychelles,11,,,,6,5,,112,,,,Africa
Yemen,10,,2,,1,7,,0.3,0.07,120,4,Asia
Suriname,10,,1,,9,0,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Mauritania,8,,1,,6,1,,2,0.2,1032,222,Africa
Papua New Guinea,8,,,,6,2,,0.9,,2402,268,Australia/Oceania
Bhutan,7,,,,5,2,,9,,10980,14230,Asia
British Virgin Islands,6,,1,,3,2,,198,33,,,North America
Caribbean Netherlands,6,,,,,6,,229,,110,4195,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
Anguilla,3,,,,3,0,,200,,,,North America
Comoros,3,,,,,3,,3,,,,Africa
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
China,82880,3,4633,,77766,481,33,58,3,,,Asia
