Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Panama,7197,107,200,3,641,6356,91,1668,46,34459,7986,North America
Australia,6825,24,95,,5859,871,28,268,4,650214,25499,Australia/Oceania
Egypt,6813,348,436,7,1632,4745,,67,4,90000,879,Africa
South Africa,6783,,131,,2549,4103,36,114,2,245747,4144,Africa
Malaysia,6353,55,105,,4484,1764,28,196,3,205598,6352,Asia
Finland,5327,73,240,10,3500,1587,49,961,43,103500,18680,Europe
Kuwait,5278,295,40,2,1947,3291,79,1236,9,196397,45988,Asia
Morocco,5053,150,179,5,1653,3221,1,137,5,44076,1194,Africa
Argentina,4783,,249,3,1442,3092,157,106,6,65813,1456,South America
Algeria,4648,174,465,2,1998,2185,22,106,11,6500,148,Africa
Moldova,4248,127,132,7,1423,2693,237,1053,33,20447,5069,Europe
Kazakhstan,4049,129,29,2,1173,2847,40,216,2,306861,16343,Asia
Luxembourg,3828,4,96,,3405,327,21,6115,153,48339,77222,Europe
Bahrain,3383,,8,,1718,1657,1,1988,5,144155,84719,Asia
Hungary,3035,37,351,11,630,2054,55,314,36,83958,8691,Europe
Thailand,2987,18,54,,2740,193,61,43,0.8,227860,3264,Asia
Afghanistan,2894,190,90,5,397,2407,7,74,2,11068,284,Asia
Ghana,2719,550,18,,294,2407,4,88,0.6,117049,3767,Africa
Oman,2637,69,12,,816,1809,17,516,2,40459,7923,Asia
Greece,2632,6,146,2,1374,1112,35,253,14,80591,7732,Europe
Nigeria,2558,,87,,400,2071,4,12,0.4,18536,90,Africa
Armenia,2507,121,39,4,1071,1397,10,846,13,24942,8417,Asia
Iraq,2346,50,98,1,1544,704,,58,2,107586,2675,Asia
Uzbekistan,2181,32,10,,1405,766,8,65,0.3,325000,9710,Asia
Croatia,2101,5,80,1,1522,499,15,512,19,39040,9510,Europe
Cameroon,2077,,64,,953,1060,12,78,2,,,Africa
Azerbaijan,1984,52,26,1,1480,478,18,196,3,157932,15576,Asia
Bosnia and Herzegovina,1926,69,78,1,855,993,4,587,24,34378,10478,Europe
Iceland,1799,,10,,1723,66,,5272,29,50477,147921,Europe
Guinea,1710,124,9,2,450,1251,,130,0.7,,,Africa
Estonia,1703,3,55,,259,1389,6,1284,41,55784,42052,Europe
Cuba,1668,19,69,2,876,723,9,147,6,55542,4904,North America
Bulgaria,1652,34,78,5,321,1253,40,238,11,49145,7073,Europe
Bolivia,1594,124,76,5,166,1352,3,137,7,7651,655,South America
North Macedonia,1518,7,85,1,992,441,21,729,41,17359,8332,Europe
New Zealand,1487,,20,,1276,191,,308,4,152696,31665,Australia/Oceania
Slovenia,1439,,97,1,241,1101,20,692,47,57504,27660,Europe
Lithuania,1419,9,46,,638,735,17,521,17,144029,52907,Europe
Slovakia,1413,5,25,1,643,745,7,259,5,97804,17914,Europe
Ivory Coast,1398,,17,,653,728,,53,0.6,10778,409,Africa
Senegal,1271,89,10,1,415,846,4,76,0.6,17787,1062,Africa
Djibouti,1116,4,2,,713,401,,1130,2,14222,14395,Africa
Honduras,1055,45,82,6,118,855,10,107,8,4810,486,North America
Hong Kong,1041,1,4,,900,137,1,139,0.5,154989,20674,Asia
Tunisia,1013,,42,,328,643,25,86,4,24406,2065,Africa
Latvia,896,17,16,,348,532,4,475,8,65464,34707,Europe
Cyprus,874,2,15,,296,563,15,724,12,65725,54437,Asia
Kyrgyzstan,830,35,10,,575,245,13,127,2,56488,8658,Asia
Albania,803,8,31,,543,229,7,279,11,9006,3129,Europe
Somalia,756,34,35,3,61,660,2,48,2,,,Africa
Andorra,750,2,45,,499,206,16,9707,582,1673,21653,Europe
Niger,750,,36,,518,196,,31,1,5309,219,Africa
Costa Rica,742,3,6,,399,337,5,146,1,13988,2746,North America
Lebanon,740,3,25,,200,515,43,108,4,41014,6009,Asia
Sri Lanka,732,14,8,1,194,530,1,34,0.4,26842,1254,Asia
Diamond Princess,712,,13,,645,54,4,,,,,
Guatemala,703,15,17,,72,614,5,39,0.9,7200,402,North America
Mayotte,686,36,6,,352,328,6,2515,22,3400,12463,Africa
DRC,682,8,34,1,80,568,,8,0.4,,,Africa
Sudan,678,86,41,,61,576,,15,0.9,,,Africa
Burkina Faso,662,,45,,540,77,,32,2,,,Africa
Uruguay,655,,17,,442,196,10,189,5,21939,6316,South America
Georgia,593,4,9,,223,361,6,149,2,15904,3987,Asia
San Marino,582,,41,,86,455,5,17152,1208,2457,72412,Europe
Mali,580,17,29,2,223,328,,29,1,2172,107,Africa
El Salvador,555,65,12,1,180,363,3,86,2,30387,4685,North America
Channel Islands,544,,41,,406,97,,3129,236,5342,30725,Europe
Maldives,541,14,1,,18,522,2,1001,2,8327,15405,Asia
Kenya,490,25,24,,173,293,2,9,0.4,24784,461,Africa
Tanzania,480,,16,,167,297,7,8,0.3,,,Africa
Malta,480,3,4,,399,77,1,1087,9,36204,81994,Europe
Jamaica,469,6,9,1,38,422,2,158,3,5633,1902,North America
Jordan,465,4,9,,370,86,5,46,0.9,87618,8587,Asia
Taiwan,438,6,6,,334,98,,18,0.3,64436,2705,Asia
Runion,424,1,,,300,124,2,474,,,,Africa
Paraguay,396,26,10,,126,260,7,56,1,10766,1509,South America
Venezuela,357,,10,,158,189,1,13,0.4,482953,16984,South America
Palestine,354,1,2,,102,250,,69,0.4,32200,6312,Asia
Gabon,335,,5,,85,245,1,151,2,724,325,Africa
Mauritius,332,,10,,316,6,3,261,8,18398,14466,Africa
Isle of Man,325,4,23,1,271,31,21,3822,270,3339,39267,Europe
Montenegro,323,1,8,,253,62,2,514,13,7816,12445,Europe
Equatorial Guinea,315,,1,,13,301,,225,0.7,854,609,Africa
Vietnam,271,,,,219,52,8,3,,261004,2681,Asia
Rwanda,259,,,,124,135,,20,,34350,2652,Africa
Guinea-Bissau,257,,1,,19,237,,131,0.5,1500,762,Africa
Congo,236,7,10,1,26,200,,43,2,,,Africa
Tajikistan,230,102,3,1,,227,,24,0.3,,,Asia
Faeroe Islands,187,,,,185,2,,3827,,8066,165074,Europe
Martinique,181,2,14,,83,84,5,482,37,,,North America
Sierra Leone,178,12,9,1,37,132,,22,1,,,Africa
Cabo Verde,175,10,2,,37,136,,315,4,791,1423,Africa
Liberia,166,8,18,,58,90,,33,4,,,Africa
Myanmar,161,6,6,,49,106,,3,0.1,9025,166,Asia
Guadeloupe,152,,12,,98,42,5,380,30,,,North America
Madagascar,149,,,,99,50,1,5,,3772,136,Africa
Gibraltar,144,,,,133,11,,4274,,2931,86997,Europe
Ethiopia,140,5,3,,75,62,,1,0.03,24088,210,Africa
Brunei,138,,1,,130,7,2,315,2,14476,33090,Asia
Zambia,137,13,3,,78,56,1,7,0.2,7277,396,Africa
French Guiana,133,5,1,,100,32,2,445,3,,,South America
Togo,126,2,9,,74,43,,15,1,7891,953,Africa
Cambodia,122,,,,120,2,1,7,,12378,740,Asia
Chad,117,,10,,39,68,,7,0.6,,,Africa
Trinidad and Tobago,116,,8,,96,12,,83,6,2007,1434,North America
Eswatini,116,4,1,,12,103,,100,0.9,714,615,Africa
Bermuda,115,,7,,51,57,4,1847,112,3144,50483,North America
Aruba,100,,2,,81,17,4,937,19,1758,16466,North America
Benin,96,6,2,,50,44,,8,0.2,,,Africa
Monaco,95,,4,,78,13,1,2421,102,,,Europe
Uganda,89,,,,55,34,,2,,39232,858,Africa
Haiti,88,3,9,1,10,69,,8,0.8,935,82,North America
CAR,85,13,,,10,75,,18,,3498,724,Africa
Bahamas,83,,11,,24,48,1,211,28,1353,3441,North America
Guyana,82,,9,,22,51,2,104,11,579,736,South America
Barbados,82,1,7,,44,31,4,285,24,2420,8421,North America
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Mozambique,80,,,,19,61,,3,,2466,79,Africa
Sint Maarten,76,,13,,44,19,7,1773,303,329,7673,North America
Nepal,75,,,,16,59,,3,,63102,2166,Asia
Cayman Islands,74,,1,,10,63,3,1126,15,1927,29320,North America
Libya,63,,3,,22,38,,9,0.4,2202,320,Africa
French Polynesia,58,,,,51,7,1,206,,2657,9459,Australia/Oceania
South Sudan,46,,,,,46,,4,,1247,111,Africa
Macao,45,,,,39,6,1,69,,,,Asia
Syria,44,,3,,27,14,,3,0.2,,,Asia
Malawi,41,2,3,,9,29,1,2,0.2,907,47,Africa
Mongolia,40,1,,,12,28,,12,,8250,2517,Asia
Eritrea,39,,,,26,13,,11,,,,Africa
Saint Martin,38,,3,,27,8,3,983,78,,,North America
Angola,35,,2,,11,22,,1,0.06,3000,91,Africa
Zimbabwe,34,,4,,5,25,,2,0.3,7642,514,Africa
Antigua and Barbuda,25,,3,,15,7,1,255,31,151,1542,North America
Timor-Leste,24,,,,20,4,,18,,664,504,Asia
Botswana,23,,1,,8,14,,10,0.4,7675,3264,Africa
Grenada,21,,,,13,8,4,187,,1406,12495,North America
Laos,19,,,,9,10,,3,,2223,306,Asia
Belize,18,,2,,13,3,1,45,5,1043,2623,North America
Fiji,18,,,,14,4,,20,,1007,1123,Australia/Oceania
New Caledonia,18,,,,17,1,1,63,,4947,17328,Australia/Oceania
Saint Lucia,18,,,,15,3,,98,,446,2429,North America
Gambia,17,,1,,9,7,,7,0.4,401,166,Africa
St. Vincent Grenadines,17,1,,,9,8,,153,,137,1235,North America
Curaao,16,,1,,13,2,,98,6,351,2139,North America
Sao Tome and Principe,16,,1,,4,11,,73,5,175,799,Africa
Dominica,16,,,,13,3,,222,,383,5320,North America
Namibia,16,,,,8,8,,6,,1122,442,Africa
Nicaragua,15,1,5,2,7,3,,2,0.8,,,North America
Burundi,15,,1,,7,7,,1,0.08,284,24,Africa
Saint Kitts and Nevis,15,,,,8,7,,282,,294,5526,North America
Falkland Islands,13,,,,13,0,,3736,,388,111494,South America
Yemen,12,2,2,,1,9,,0.4,0.07,120,4,Asia
Turks and Caicos,12,,1,,6,5,,310,26,83,2144,North America
Montserrat,11,,1,,7,3,1,2204,200,36,7212,North America
Greenland,11,,,,11,0,,194,,1294,22794,North America
Vatican City,11,,,,2,9,,13733,,,,Europe
Seychelles,11,,,,6,5,,112,,,,Africa
Suriname,10,,1,,9,0,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Mauritania,8,,1,,6,1,,2,0.2,1032,222,Africa
Papua New Guinea,8,,,,6,2,,0.9,,2402,268,Australia/Oceania
Bhutan,7,,,,5,2,,9,,10980,14230,Asia
British Virgin Islands,6,,1,,3,2,,198,33,,,North America
Caribbean Netherlands,6,,,,,6,,229,,110,4195,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
Anguilla,3,,,,3,0,,200,,,,North America
Comoros,3,,,,,3,,3,,,,Africa
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
China,82880,3,4633,,77766,481,33,58,3,,,Asia
