#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,9587562,5365,326704,165,6299606,3463,2961252,18060,,,,,,North America,,,
,Asia,11872825,42606,213978,746,10191171,44887,1467676,20931,,,,,,Asia,,,
,South America,8670633,111,271433,16,7533596,317,865604,17578,,,,,,South America,,,
,Europe,6081670,48332,231290,351,3038604,12685,2811776,10555,,,,,,Europe,,,
,Africa,1588704,1418,38204,36,1311990,655,238510,1721,,,,,,Africa,,,
,Oceania,32536,31,942,,29410,5,2184,9,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,37834651,97863,1082566,1314,28405036,62012,8347049,68858,4854,138.9,,,,All,,,
1,USA,7993215,1217,219708,13,5128497,335,2645010,14741,24109,663,118489047,357382,331547490,North America,41,1509,3
2,India,7133368,14068,109348,164,6163039,16612,860981,8944,5155,79,87872093,63501,1383789657,Asia,194,12655,16
3,Brazil,5094979,,150506,,4470165,,474308,8318,23922,707,17900000,84044,212982744,South America,42,1415,12
4,Russia,1312310,13592,22722,125,1024235,3793,265353,2300,8991,156,51191309,350740,145952169,Europe,111,6423,3
5,Colombia,911316,,27834,,789787,,93695,2220,17857,545,4173863,81786,51034004,South America,56,1834,12
6,Argentina,894206,,23868,,721380,,148958,4237,19735,527,2225558,49117,45311598,South America,51,1898,20
7,Spain,890367,,32929,,N/A,N/A,N/A,1590,19041,704,14590713,312035,46759903,Europe,53,1420,3
8,Peru,849371,,33305,,743969,,72097,1210,25661,1006,4077357,123186,33099165,South America,39,994,8
9,Mexico,817503,3175,83781,139,594180,3030,139542,2391,6322,648,2088941,16154,129310283,North America,158,1543,62
10,France,734974,,32683,,100828,,601463,1448,11253,500,12394558,189768,65314276,Europe,89,1998,5
11,South Africa,692471,,17780,,623765,,50926,546,11635,299,4407441,74054,59516399,Africa,86,3347,14
12,UK,603716,,42825,,N/A,N/A,N/A,442,8880,630,26987470,396955,67986204,Europe,113,1588,3
13,Iran,504281,4206,28816,272,409121,2732,66344,4533,5983,342,4340831,51498,84291482,Asia,167,2925,19
14,Chile,481371,,13318,,453352,,14701,791,25121,695,3693252,192738,19162070,South America,40,1439,5
15,Iraq,405437,3107,9912,60,340050,3893,55475,489,10018,245,2507551,61962,40469182,Asia,100,4083,16
16,Bangladesh,379738,1472,5555,31,294391,1531,79792,,2299,34,2084222,12620,165147049,Asia,435,29729,79
17,Italy,354950,,36166,,239709,,79075,420,5873,598,12564713,207899,60436599,Europe,170,1671,5
18,Philippines,342816,3564,6332,11,293152,150,43332,1758,3117,58,4168181,37897,109985754,Asia,321,17370,26
19,Saudi Arabia,339615,348,5068,25,325839,509,8708,842,9713,145,7060483,201937,34963754,Asia,103,6899,5
20,Indonesia,336716,3267,11935,91,258519,3492,66262,,1227,44,3802093,13860,274329617,Asia,815,22985,72
21,Turkey,335533,,8837,,294357,,32339,1411,3966,104,11615715,137315,84591892,Asia,252,9572,7
22,Germany,327904,1613,9704,2,276900,2200,41300,545,3910,116,18129900,216194,83859444,Europe,256,8642,5
23,Pakistan,319317,385,6580,10,304185,727,8552,491,1438,30,3884796,17494,222070579,Asia,695,33749,57
24,Israel,291828,1335,1983,3,238145,9487,51700,823,31729,216,3992799,434114,9197590,Asia,32,4638,2
25,Ukraine,265454,4420,5015,43,114410,903,146029,177,6080,115,2602635,59613,43658728,Europe,164,8706,17
26,Canada,181864,,9613,,153219,,19032,154,4807,254,8047974,212714,37834630,North America,208,3936,5
27,Netherlands,181498,6845,6596,12,N/A,N/A,N/A,277,10586,385,2656731,154951,17145573,Europe,94,2599,6
28,Belgium,162258,5327,10191,16,20272,70,131795,243,13983,878,3705273,319315,11603814,Europe,72,1139,3
29,Romania,157352,2069,5467,56,118912,970,32973,628,8195,285,2682588,139711,19201008,Europe,122,3512,7
30,Morocco,152404,,2605,,127407,,22392,461,4115,70,2877502,77703,37032230,Africa,243,14216,13
31,Ecuador,147033,,12191,,128134,,6708,360,8299,688,466514,26331,17717163,South America,120,1453,38
32,Bolivia,138574,111,8308,16,101103,317,29163,71,11827,709,314235,26818,11717177,South America,85,1410,37
33,Poland,130210,4394,3039,35,81201,899,45970,404,3442,80,3693108,97611,37834855,Europe,291,12450,10
34,Qatar,128191,206,220,,125176,198,2795,55,45655,78,837486,298271,2807805,Asia,22,12763,3
35,Panama,120313,,2491,,96164,,21658,124,27763,575,544735,125702,4333539,North America,36,1740,8
36,Dominican Republic,118477,,2173,,94084,,22220,168,10891,200,519366,47744,10878250,North America,92,5006,21
37,Czechia,117110,,987,,56203,1223,59920,408,10930,92,1592652,148643,10714591,Europe,91,10856,7
38,Kuwait,111893,777,664,6,103802,534,7427,139,26094,155,788705,183931,4288053,Asia,38,6458,5
39,Nepal,111802,4047,645,9,77277,1473,33880,,3818,22,1191514,40692,29281110,Asia,262,45397,25
40,Kazakhstan,108831,74,1746,,104041,61,3044,221,5777,93,3045439,161655,18839158,Asia,173,10790,6
41,UAE,107293,1064,446,1,98555,1271,8292,,10812,45,11016566,1110135,9923623,Asia,92,22250,1
42,Oman,106575,685,1046,8,93222,382,12307,213,20727,203,376700,73260,5141941,Asia,48,4916,14
43,Egypt,104516,,6052,,97688,,776,41,1016,59,135000,1312,102865105,Africa,984,16997,762
44,Sweden,98451,,5894,,N/A,N/A,N/A,25,9731,583,1789328,176865,10116932,Europe,103,1716,6
45,Guatemala,97715,,3384,,86582,,7749,5,5427,188,362858,20151,18006746,North America,184,5321,50
46,Japan,88912,,1627,,81824,,5461,145,704,13,2299045,18193,126366347,Asia,1421,77668,55
47,Portugal,87913,1249,2094,14,53498,311,32321,128,8629,206,2791429,273985,10188255,Europe,116,4865,4
48,Costa Rica,87439,,1076,,52669,,33694,195,17121,211,257549,50429,5107110,North America,58,4746,20
49,Ethiopia,84295,,1287,,38316,,44692,271,728,11,1350633,11670,115738799,Africa,1373,89929,86
50,Honduras,84081,935,2512,8,32012,81,49557,24,8452,253,194516,19553,9948132,North America,118,3960,51
51,Belarus,83998,464,901,5,77423,203,5674,,8890,95,2087430,220928,9448442,Europe,112,10487,5
52,Venezuela,83137,,697,,74664,,7776,198,2926,25,1988486,69985,28413033,South America,342,40765,14
53,Bahrain,75614,,278,3,71249,,4087,57,44028,162,1548011,901372,1717395,Asia,23,6178,1
54,Switzerland,64436,4068,2093,5,48400,,13943,40,7430,241,1506450,173707,8672349,Europe,135,4144,6
55,Moldova,62151,,1461,,44357,,16333,782,15417,362,313288,77714,4031299,Europe,65,2759,13
56,Uzbekistan,61319,221,509,4,58306,237,2504,252,1825,15,1377915,41005,33603532,Asia,548,66019,24
57,Nigeria,60266,,1115,,51735,,7416,7,290,5,553037,2665,207530415,Africa,3444,186126,375
58,Singapore,57880,4,27,,57705,,148,1,9872,5,3072368,524007,5863218,Asia,101,217156,2
59,Armenia,56821,370,1026,6,45891,67,9904,,19165,346,327163,110349,2964807,Asia,52,2890,9
60,Austria,56298,979,855,4,44065,617,11378,97,6241,95,1822931,202080,9020826,Europe,160,10551,5
61,Lebanon,53568,,459,,23501,,29608,176,7858,67,980520,143840,6816735,Asia,127,14851,7
62,Algeria,53072,,1801,,37170,,14101,25,1204,41,,,44069055,Africa,830,24469,
63,Paraguay,49675,,1077,,32090,,16508,144,6941,150,308443,43097,7156887,South America,144,6645,23
64,Kyrgyzstan,49528,298,1090,5,44522,295,3916,24,7557,166,276522,42192,6553907,Asia,132,6013,24
65,Ghana,47005,,306,,46398,,301,12,1504,10,497782,15929,31250683,Africa,665,102126,63
66,Palestine,44684,385,387,6,38228,286,6069,,8704,75,458400,89291,5133781,Asia,115,13266,11
67,Libya,43821,1109,644,13,24466,428,18711,,6353,93,250914,36379,6897205,Africa,157,10710,27
68,Ireland,42528,,1826,,23364,,17338,31,8586,369,1319299,266356,4953142,Europe,116,2713,4
69,Azerbaijan,41982,,609,,39357,,2016,,4130,60,1176720,115765,10164706,Asia,242,16691,9
