#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,10917571,7252,348279,521,7268801,5349,3300491,20600,,,,,,North America,,,
,Asia,13434200,28423,239342,658,11897712,22151,1297146,21192,,,,,,Asia,,,
,South America,9523740,197,291443,22,8506533,534,725764,18211,,,,,,South America,,,
,Europe,9186951,81715,258535,1033,3638994,34061,5289422,19264,,,,,,Europe,,,
,Africa,1759589,11,42219,1,1436557,95,280813,2230,,,,,,Africa,,,
,Oceania,37437,19,970,,32541,13,3926,25,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,44860209,117617,1180803,2235,32781797,62203,10897609,81526,5755,151.5,,,,All,,,
1,USA,9121800,1049,233137,7,5934052,840,2954611,16866,27505,703,140198472,422746,331637477,North America,36,1423,2
2,India,8041051,2286,120583,20,7315989,1038,604479,8944,5808,87,106563440,76973,1384419342,Asia,172,11481,13
3,Brazil,5469755,,158468,,4934548,,376739,8318,25673,744,21900000,102791,213052818,South America,39,1344,10
4,Russia,1581693,17717,27301,366,1186041,14740,368351,2300,10837,187,59284119,406181,145955066,Europe,92,5346,2
5,France,1235132,,35785,,113977,,1085370,3045,18909,548,15315055,234458,65320966,Europe,53,1825,4
6,Spain,1194681,,35466,,N/A,N/A,N/A,2368,25549,758,16690076,356925,46760741,Europe,39,1318,3
7,Argentina,1130533,,30071,,931147,,169315,5037,24940,663,2915776,64322,45330843,South America,40,1507,16
8,Colombia,1041935,,30753,,941874,,69308,2365,20406,602,4887294,95718,51059180,South America,49,1660,10
9,UK,942275,,45675,,N/A,N/A,N/A,902,13856,672,32745923,481538,68002734,Europe,72,1489,2
10,Mexico,906863,5595,90309,495,663639,4166,152915,2838,7010,698,2344805,18124,129373163,North America,143,1433,55
11,Peru,894928,,34315,,816688,,43925,1060,27020,1036,4449985,134357,33120505,South America,37,965,7
12,South Africa,719714,,19111,,648654,,51949,546,12086,321,4752596,79807,59551129,Africa,83,3116,13
13,Iran,596941,8293,34113,399,472598,4681,90230,5055,7078,404,4857392,57592,84341416,Asia,141,2472,17
14,Italy,589766,,37905,,275404,,276457,1536,9759,627,15152038,250727,60432485,Europe,102,1594,4
15,Chile,505530,,14032,,482906,,8592,745,26371,732,4199217,219055,19169683,South America,38,1366,5
16,Germany,482355,2734,10371,12,339200,6300,132784,1569,5751,124,21882967,260910,83871855,Europe,174,8087,4
17,Iraq,463951,,10770,,391010,,62171,420,11452,266,2814495,69474,40511207,Asia,87,3761,14
18,Bangladesh,404760,1681,5886,25,321281,1548,77593,,2450,36,2310589,13985,165223200,Asia,408,28071,72
19,Indonesia,404048,3565,13701,89,329778,3985,60569,,1472,50,4429567,16139,274463879,Asia,679,20032,62
20,Philippines,376935,1761,7147,33,329848,740,39940,1483,3425,65,4687646,42594,110053505,Asia,292,15399,23
21,Ukraine,370417,7342,6868,113,151632,2990,211917,177,8487,157,3025148,69310,43646588,Europe,118,6355,14
22,Turkey,368513,,10027,,319181,,39305,1836,4354,118,13606764,160772,84634022,Asia,230,8441,6
23,Belgium,368337,21048,11170,132,23969,465,333198,993,31736,962,4745723,408897,11606151,Europe,32,1039,2
24,Saudi Arabia,346047,,5348,,332550,,8149,769,9890,153,7889114,225474,34988954,Asia,101,6542,4
25,Pakistan,331108,908,6775,16,312638,824,11695,624,1490,30,4376604,19690,222270130,Asia,671,32807,51
